company,variable,corr,group,importance,company,variable,corr,group,importance
Infosys,BS_Income Taxes Payable,-0.137,BS,5.0,Infosys,BS_Income Taxes Payable,-0.02,BS,5.0
Infosys,BS_Intangibles - Gross,-0.403,BS,5.0,Infosys,BS_Intangibles - Gross,-0.288,BS,5.0
Infosys,"BS_Intangibles, Net",-0.395,BS,5.0,Infosys,"BS_Intangibles, Net",-0.185,BS,5.0
Infosys,BS_LT Investments - Other,-0.651,BS,5.0,Infosys,BS_LT Investments - Other,-0.686,BS,5.0
Infosys,BS_Land/Improvements - Gross,-0.2,BS,5.0,Infosys,BS_Land/Improvements - Gross,-0.118,BS,5.0
Infosys,BS_Long Term Investments,-0.651,BS,5.0,Infosys,BS_Long Term Investments,-0.685,BS,5.0
Infosys,BS_Machinery/Equipment - Gross,-0.471,BS,5.0,Infosys,BS_Machinery/Equipment - Gross,-0.33,BS,5.0
Infosys,BS_Net Debt Incl. Pref.Stock & Min.Interest,-0.325,BS,5.0,Infosys,BS_Net Debt Incl. Pref.Stock & Min.Interest,-0.327,BS,5.0
Infosys,BS_Note Receivable - Long Term,-0.562,BS,5.0,Infosys,BS_Note Receivable - Long Term,-0.485,BS,5.0
Infosys,BS_Notes Receivable - Short Term,-0.407,BS,5.0,Infosys,BS_Notes Receivable - Short Term,-0.415,BS,5.0
Infosys,BS_Number of Common Shareholders,0.0,BS,5.0,Infosys,BS_Number of Common Shareholders,0.125,BS,5.0
Infosys,BS_Operating Lease Payments Due in Year 2,-0.469,BS,5.0,Infosys,BS_Operating Lease Payments Due in Year 2,-0.352,BS,5.0
Infosys,BS_Operating Lease Payments Due in Year 3,-0.469,BS,5.0,Infosys,BS_Operating Lease Payments Due in Year 3,-0.352,BS,5.0
Infosys,BS_Operating Lease Payments Due in Year 4,-0.469,BS,5.0,Infosys,BS_Operating Lease Payments Due in Year 4,-0.352,BS,5.0
Infosys,BS_Operating Lease Payments Due in Year 5,-0.469,BS,5.0,Infosys,BS_Operating Lease Payments Due in Year 5,-0.352,BS,5.0
Infosys,BS_Operating Lease Pymts. Due in 2-3 Years,-0.469,BS,5.0,Infosys,BS_Operating Lease Pymts. Due in 2-3 Years,-0.353,BS,5.0
Infosys,BS_Operating Lease Pymts. Due in 4-5 Years,-0.469,BS,5.0,Infosys,BS_Operating Lease Pymts. Due in 4-5 Years,-0.353,BS,5.0
Infosys,BS_Other Current Assets,-0.176,BS,5.0,Infosys,BS_Other Current Assets,-0.24,BS,5.0
Infosys,"BS_Other Current Assets, Total",-0.089,BS,5.0,Infosys,"BS_Other Current Assets, Total",-0.104,BS,5.0
Infosys,BS_Other Current Liabilities,0.079,BS,5.0,Infosys,BS_Other Current Liabilities,0.191,BS,5.0
Infosys,"BS_Other Current liabilities, Total",-0.235,BS,5.0,Infosys,"BS_Other Current liabilities, Total",-0.057,BS,5.0
Infosys,BS_Other Equity,-0.317,BS,5.0,Infosys,BS_Other Equity,-0.075,BS,5.0
Infosys,"BS_Other Equity, Total",-0.283,BS,5.0,Infosys,"BS_Other Equity, Total",-0.034,BS,5.0
Infosys,"BS_Other Liabilities, Total",-0.362,BS,5.0,Infosys,"BS_Other Liabilities, Total",-0.221,BS,5.0
Infosys,BS_Other Long Term Assets,-0.286,BS,5.0,Infosys,BS_Other Long Term Assets,-0.206,BS,5.0
Infosys,"BS_Other Long Term Assets, Total",-0.354,BS,5.0,Infosys,"BS_Other Long Term Assets, Total",-0.213,BS,5.0
Infosys,BS_Other Long Term Liabilities,-0.348,BS,5.0,Infosys,BS_Other Long Term Liabilities,-0.153,BS,5.0
Infosys,BS_Other Payables,0.126,BS,5.0,Infosys,BS_Other Payables,0.761,BS,5.0
Infosys,BS_Other Property/Plant/Equipment - Gross,-0.435,BS,5.0,Infosys,BS_Other Property/Plant/Equipment - Gross,-0.271,BS,5.0
Infosys,BS_Pension Benefits - Underfunded,-0.208,BS,5.0,Infosys,BS_Pension Benefits - Underfunded,-0.1,BS,5.0
Infosys,BS_Pension Obligation - Domestic,-0.421,BS,5.0,Infosys,BS_Pension Obligation - Domestic,-0.256,BS,5.0
Infosys,BS_Period End FX Rate (INR/USD),0.213,BS,5.0,Infosys,BS_Period End FX Rate (INR/USD),0.046,BS,5.0
Infosys,BS_Plan Assets - Domestic,-0.417,BS,5.0,Infosys,BS_Plan Assets - Domestic,-0.251,BS,5.0
Infosys,BS_Prepaid Benefits - Domestic,-0.322,BS,5.0,Infosys,BS_Prepaid Benefits - Domestic,0.254,BS,5.0
Infosys,BS_Prepaid Expenses,-0.561,BS,5.0,Infosys,BS_Prepaid Expenses,-0.463,BS,5.0
Infosys,"BS_Property/Plant/Equipment, Total - Gross",-0.379,BS,5.0,Infosys,"BS_Property/Plant/Equipment, Total - Gross",-0.205,BS,5.0
Infosys,"BS_Property/Plant/Equipment, Total - Net",-0.355,BS,5.0,Infosys,"BS_Property/Plant/Equipment, Total - Net",-0.176,BS,5.0
Infosys,BS_Receivables - Other,-0.075,BS,5.0,Infosys,BS_Receivables - Other,-0.13,BS,5.0
Infosys,BS_Restricted Cash - Current,0.246,BS,5.0,Infosys,BS_Restricted Cash - Current,0.577,BS,5.0
Infosys,BS_Retained Earnings (Accumulated Deficit),-0.161,BS,5.0,Infosys,BS_Retained Earnings (Accumulated Deficit),-0.022,BS,5.0
Infosys,BS_Shares Outs - Common Stock Primary Issue,0.581,BS,5.0,Infosys,BS_Shares Outs - Common Stock Primary Issue,0.498,BS,5.0
Infosys,BS_Short Term Investments,-0.539,BS,5.0,Infosys,BS_Short Term Investments,-0.626,BS,5.0
Infosys,"BS_Tangible Book Value, Common Equity",-0.109,BS,5.0,Infosys,"BS_Tangible Book Value, Common Equity",0.018,BS,5.0
Infosys,BS_Total Assets,-0.226,BS,5.0,Infosys,BS_Total Assets,-0.05,BS,5.0
Infosys,BS_Total Common Shares Outstanding,0.581,BS,5.0,Infosys,BS_Total Common Shares Outstanding,0.498,BS,5.0
Infosys,BS_Total Current Assets,-0.033,BS,5.0,Infosys,BS_Total Current Assets,0.121,BS,5.0
Infosys,BS_Total Current Assets less Inventory,-0.033,BS,5.0,Infosys,BS_Total Current Assets less Inventory,0.121,BS,5.0
Infosys,BS_Total Current Liabilities,-0.375,BS,5.0,Infosys,BS_Total Current Liabilities,-0.214,BS,5.0
Infosys,BS_Total Equity,-0.136,BS,5.0,Infosys,BS_Total Equity,0.005,BS,5.0
Infosys,BS_Total Equity & Minority Interest,-0.138,BS,5.0,Infosys,BS_Total Equity & Minority Interest,0.004,BS,5.0
Infosys,BS_Total Liabilities,-0.397,BS,5.0,Infosys,BS_Total Liabilities,-0.229,BS,5.0
Infosys,BS_Total Liabilities & Shareholders' Equity,-0.226,BS,5.0,Infosys,BS_Total Liabilities & Shareholders' Equity,-0.05,BS,5.0
Infosys,"BS_Total Operating Leases, Supplemental",-0.502,BS,5.0,Infosys,"BS_Total Operating Leases, Supplemental",-0.392,BS,5.0
Infosys,BS_Total Plan Assets,-0.417,BS,5.0,Infosys,BS_Total Plan Assets,-0.251,BS,5.0
Infosys,BS_Total Plan Obligations,-0.421,BS,5.0,Infosys,BS_Total Plan Obligations,-0.256,BS,5.0
Infosys,"BS_Total Receivables, Net",-0.337,BS,5.0,Infosys,"BS_Total Receivables, Net",-0.161,BS,5.0
Infosys,CF_Accounts Payable,0.005,CF,5.0,Infosys,CF_Accounts Payable,0.005,CF,5.0
Infosys,CF_Accounts Receivable,-0.039,CF,5.0,Infosys,CF_Accounts Receivable,-0.241,CF,5.0
Infosys,CF_Acquisition of Business,0.062,CF,5.0,Infosys,CF_Acquisition of Business,-0.033,CF,5.0
Infosys,CF_Avg. FX Rate (INR/USD),0.283,CF,5.0,Infosys,CF_Avg. FX Rate (INR/USD),0.124,CF,5.0
Infosys,CF_Capital Expenditures,-0.06,CF,5.0,Infosys,CF_Capital Expenditures,-0.085,CF,5.0
Infosys,CF_Cash Dividends Paid - Common,0.31,CF,5.0,Infosys,CF_Cash Dividends Paid - Common,0.247,CF,5.0
Infosys,CF_Cash Taxes Paid,-0.075,CF,5.0,Infosys,CF_Cash Taxes Paid,0.013,CF,5.0
Infosys,CF_Cash from Financing Activities,0.34,CF,5.0,Infosys,CF_Cash from Financing Activities,0.306,CF,5.0
Infosys,CF_Cash from Investing Activities,-0.035,CF,5.0,Infosys,CF_Cash from Investing Activities,-0.098,CF,5.0
Infosys,CF_Cash from Operating Activities,-0.149,CF,5.0,Infosys,CF_Cash from Operating Activities,0.035,CF,5.0
Infosys,CF_Changes in Working Capital,-0.005,CF,5.0,Infosys,CF_Changes in Working Capital,-0.06,CF,5.0
Infosys,CF_Depreciation,-0.245,CF,5.0,Infosys,CF_Depreciation,-0.084,CF,5.0
Infosys,CF_Depreciation/Depletion,-0.245,CF,5.0,Infosys,CF_Depreciation/Depletion,-0.084,CF,5.0
Infosys,CF_Earnings Quality Score,0.141,CF,5.0,Infosys,CF_Earnings Quality Score,0.041,CF,5.0
Infosys,CF_Financing Cash Flow Items,-0.616,CF,5.0,Infosys,CF_Financing Cash Flow Items,-0.552,CF,5.0
Infosys,CF_Foreign Exchange Effects,0.21,CF,5.0,Infosys,CF_Foreign Exchange Effects,0.279,CF,5.0
Infosys,CF_Free Cash Flow,-0.177,CF,5.0,Infosys,CF_Free Cash Flow,0.022,CF,5.0
Infosys,"CF_Investment, Net",0.13,CF,5.0,Infosys,"CF_Investment, Net",0.207,CF,5.0
Infosys,"CF_Issuance (Retirement) of Stock, Net",0.389,CF,5.0,Infosys,"CF_Issuance (Retirement) of Stock, Net",0.409,CF,5.0
Infosys,CF_Net Cash - Beginning Balance,0.289,CF,5.0,Infosys,CF_Net Cash - Beginning Balance,0.328,CF,5.0
Infosys,CF_Net Cash - Ending Balance,0.396,CF,5.0,Infosys,CF_Net Cash - Ending Balance,0.445,CF,5.0
Infosys,CF_Net Changes in Working Capital,-0.23,CF,5.0,Infosys,CF_Net Changes in Working Capital,-0.161,CF,5.0
Infosys,CF_Net Income/Starting Line,-0.114,CF,5.0,Infosys,CF_Net Income/Starting Line,0.013,CF,5.0
Infosys,CF_Non-Cash Items,-0.026,CF,5.0,Infosys,CF_Non-Cash Items,0.138,CF,5.0
Infosys,CF_Options Exercised,-0.197,CF,5.0,Infosys,CF_Options Exercised,-0.267,CF,5.0
Infosys,CF_Other Financing Cash Flow,-0.616,CF,5.0,Infosys,CF_Other Financing Cash Flow,-0.552,CF,5.0
Infosys,CF_Other Investing Cash Flow,-0.18,CF,5.0,Infosys,CF_Other Investing Cash Flow,-0.239,CF,5.0
Infosys,"CF_Other Investing Cash Flow Items, Total",-0.022,CF,5.0,Infosys,"CF_Other Investing Cash Flow Items, Total",-0.083,CF,5.0
Infosys,CF_Other Liabilities,-0.119,CF,5.0,Infosys,CF_Other Liabilities,0.087,CF,5.0
Infosys,CF_Other Non-Cash Items,-0.004,CF,5.0,Infosys,CF_Other Non-Cash Items,0.168,CF,5.0
Infosys,CF_Other Operating Cash Flow,0.075,CF,5.0,Infosys,CF_Other Operating Cash Flow,-0.014,CF,5.0
Infosys,CF_Prepaid Expenses,0.043,CF,5.0,Infosys,CF_Prepaid Expenses,0.102,CF,5.0
Infosys,CF_Purchase of Fixed Assets,-0.045,CF,5.0,Infosys,CF_Purchase of Fixed Assets,-0.07,CF,5.0
Infosys,CF_Purchase of Investments,0.357,CF,5.0,Infosys,CF_Purchase of Investments,0.33,CF,5.0
Infosys,CF_Sale/Maturity of Investment,-0.347,CF,5.0,Infosys,CF_Sale/Maturity of Investment,-0.32,CF,5.0
Infosys,CF_Total Cash Dividends Paid,0.31,CF,5.0,Infosys,CF_Total Cash Dividends Paid,0.247,CF,5.0
Infosys,CF_Unusual Items,-0.293,CF,5.0,Infosys,CF_Unusual Items,-0.269,CF,5.0
Infosys,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM.1",-0.073,,,Infosys,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM.1",-0.062,,
Infosys,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM.2",-0.163,,,Infosys,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM.2",-0.123,,
Infosys,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM.3",-0.073,,,Infosys,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM.3",-0.062,,
Infosys,EBIT(천원),-0.19,수익성,1.0,Infosys,EBIT(천원),0.032,수익성,1.0
Infosys,EBITDA2(천원),-0.098,수익성,1.0,Infosys,EBITDA2(천원),0.089,수익성,1.0
Infosys,EBITDA2마진율(비율),0.193,수익성,1.0,Infosys,EBITDA2마진율(비율),0.139,수익성,1.0
Infosys,EBITDA2증가율(YoY)(비율),0.091,성장성,1.0,Infosys,EBITDA2증가율(YoY)(비율),0.082,성장성,1.0
Infosys,"EPS(지배, Adj.)(원/주)",-0.064,수익성,2.0,Infosys,"EPS(지배, Adj.)(원/주)",-0.07,수익성,2.0
Infosys,EPS증가율(YoY)(비율),0.049,성장성,2.0,Infosys,EPS증가율(YoY)(비율),0.098,성장성,2.0
Infosys,Employment Number,-0.209,ET,2.0,Infosys,Employment Number,-0.01,ET,2.0
Infosys,"FS_Accounts Receivable Turnover, TTM",0.42,FS,5.0,Infosys,"FS_Accounts Receivable Turnover, TTM",0.362,FS,5.0
Infosys,"FS_Asset Turnover, TTM",0.001,FS,5.0,Infosys,"FS_Asset Turnover, TTM",-0.018,FS,5.0
Infosys,"FS_Average Net Trade Cycle Days, TTM",-0.321,FS,5.0,Infosys,"FS_Average Net Trade Cycle Days, TTM",-0.355,FS,5.0
Infosys,"FS_Average Receivables Collection Days, TTM",-0.484,FS,5.0,Infosys,"FS_Average Receivables Collection Days, TTM",-0.421,FS,5.0
Infosys,FS_CAPEX,0.149,FS,5.0,Infosys,FS_CAPEX,0.131,FS,5.0
Infosys,FS_Cash & Cash Equivalents,0.436,FS,5.0,Infosys,FS_Cash & Cash Equivalents,0.477,FS,5.0
Infosys,FS_Cash & Short-Term Investments,0.253,FS,5.0,Infosys,FS_Cash & Short-Term Investments,0.301,FS,5.0
Infosys,FS_Common Equity - Total,-0.136,FS,5.0,Infosys,FS_Common Equity - Total,0.004,FS,5.0
Infosys,FS_Common Shares - Outstanding - Total,0.201,FS,5.0,Infosys,FS_Common Shares - Outstanding - Total,0.251,FS,5.0
Infosys,FS_Current Ratio,0.629,FS,5.0,Infosys,FS_Current Ratio,0.57,FS,5.0
Infosys,"FS_Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",-0.39,FS,5.0,Infosys,"FS_Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",-0.211,FS,5.0
Infosys,FS_Dividend Coverage - %,0.159,FS,5.0,Infosys,FS_Dividend Coverage - %,0.021,FS,5.0
Infosys,FS_Dividend Payout Ratio - %,-0.198,FS,5.0,Infosys,FS_Dividend Payout Ratio - %,-0.123,FS,5.0
Infosys,"FS_Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",-0.163,FS,5.0,Infosys,"FS_Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",-0.123,FS,5.0
Infosys,FS_EBITDA Margin - %,0.193,FS,5.0,Infosys,FS_EBITDA Margin - %,0.139,FS,5.0
Infosys,FS_EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,-0.064,FS,5.0,Infosys,FS_EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,-0.07,FS,5.0
Infosys,FS_Earnings Retention Rate,0.198,FS,5.0,Infosys,FS_Earnings Retention Rate,0.123,FS,5.0
Infosys,"FS_Earnings Retention Rate, TTM",0.058,FS,5.0,Infosys,"FS_Earnings Retention Rate, TTM",-0.089,FS,5.0
Infosys,"FS_Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",-0.098,FS,5.0,Infosys,"FS_Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",0.089,FS,5.0
Infosys,FS_Free Cash Flow Net of Dividends,-0.014,FS,5.0,Infosys,FS_Free Cash Flow Net of Dividends,0.174,FS,5.0
Infosys,"FS_Free Cash Flow Yield - %, TTM",0.002,FS,5.0,Infosys,"FS_Free Cash Flow Yield - %, TTM",-0.034,FS,5.0
Infosys,FS_Gross Profit - Industrials/Property - Total,-0.118,FS,5.0,Infosys,FS_Gross Profit - Industrials/Property - Total,0.066,FS,5.0
Infosys,FS_Gross Profit Margin - %,0.234,FS,5.0,Infosys,FS_Gross Profit Margin - %,0.139,FS,5.0
Infosys,FS_Income Tax Rate - %,0.284,FS,5.0,Infosys,FS_Income Tax Rate - %,0.398,FS,5.0
Infosys,FS_Income before Discontinued Operations & Extraordinary Items,-0.181,FS,5.0,Infosys,FS_Income before Discontinued Operations & Extraordinary Items,0.01,FS,5.0
Infosys,FS_Income before Tax Margin - %,0.368,FS,5.0,Infosys,FS_Income before Tax Margin - %,0.283,FS,5.0
Infosys,"FS_Income before Tax Margin - %, TTM",0.379,FS,5.0,Infosys,"FS_Income before Tax Margin - %, TTM",0.286,FS,5.0
Infosys,FS_Market Capitalization,-0.288,FS,5.0,Infosys,FS_Market Capitalization,-0.076,FS,5.0
Infosys,FS_Net Cash Flow from Operating Activities,-0.222,FS,5.0,Infosys,FS_Net Cash Flow from Operating Activities,0.012,FS,5.0
Infosys,FS_Net Change in Cash - Total,0.177,FS,5.0,Infosys,FS_Net Change in Cash - Total,0.185,FS,5.0
Infosys,FS_Net Margin - %,0.106,FS,5.0,Infosys,FS_Net Margin - %,-0.043,FS,5.0
Infosys,FS_Operating Margin - %,0.225,FS,5.0,Infosys,FS_Operating Margin - %,0.175,FS,5.0
Infosys,FS_Operating Profit before Non-Recurring Income/Expense,-0.069,FS,5.0,Infosys,FS_Operating Profit before Non-Recurring Income/Expense,0.104,FS,5.0
Infosys,"FS_Pretax ROA - %, TTM",0.247,FS,5.0,Infosys,"FS_Pretax ROA - %, TTM",0.136,FS,5.0
Infosys,FS_ROA,0.05,FS,5.0,Infosys,FS_ROA,-0.077,FS,5.0
Infosys,FS_ROE,-0.11,FS,5.0,Infosys,FS_ROE,-0.167,FS,5.0
Infosys,FS_ROIC,-0.069,FS,5.0,Infosys,FS_ROIC,-0.154,FS,5.0
Infosys,"FS_Reinvestment Rate - %, TTM",-0.025,FS,5.0,Infosys,"FS_Reinvestment Rate - %, TTM",-0.164,FS,5.0
Infosys,FS_Revenue from Business Activities - Total,-0.235,FS,5.0,Infosys,FS_Revenue from Business Activities - Total,-0.033,FS,5.0
Infosys,FS_Shares used to calculate Diluted EPS - Total,0.175,FS,5.0,Infosys,FS_Shares used to calculate Diluted EPS - Total,0.225,FS,5.0
Infosys,"FS_Tax Complement, TTM",-0.248,FS,5.0,Infosys,"FS_Tax Complement, TTM",-0.364,FS,5.0
Infosys,FS_Total Assets,-0.226,FS,5.0,Infosys,FS_Total Assets,-0.051,FS,5.0
Infosys,"FS_Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM",-0.531,FS,5.0,Infosys,"FS_Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM",-0.463,FS,5.0
Infosys,FS_Working Capital to Total Assets,0.703,FS,5.0,Infosys,FS_Working Capital to Total Assets,0.662,FS,5.0
Infosys,Free Cash Flow2(천원),-0.177,수익성,0.0,Infosys,Free Cash Flow2(천원),0.022,수익성,0.0
Infosys,Gross Investment (GI),-0.44,성장성,2.0,Infosys,Gross Investment (GI),-0.297,성장성,2.0
Infosys,"IS_Advertising Expense, Supplemental",-0.577,IS,5.0,Infosys,"IS_Advertising Expense, Supplemental",-0.533,IS,5.0
Infosys,"IS_Amort of Intangibles, Supplemental",-0.655,IS,5.0,Infosys,"IS_Amort of Intangibles, Supplemental",-0.623,IS,5.0
Infosys,IS_Avg. FX Rate (INR/USD),0.238,IS,5.0,Infosys,IS_Avg. FX Rate (INR/USD),0.075,IS,5.0
Infosys,IS_Basic EPS Excluding Extraordinary Items,-0.219,IS,5.0,Infosys,IS_Basic EPS Excluding Extraordinary Items,-0.018,IS,5.0
Infosys,IS_Basic EPS Including Extraordinary Items,-0.219,IS,5.0,Infosys,IS_Basic EPS Including Extraordinary Items,-0.018,IS,5.0
Infosys,IS_Basic Normalized EPS,-0.227,IS,5.0,Infosys,IS_Basic Normalized EPS,-0.036,IS,5.0
Infosys,IS_Basic Weighted Average Shares,0.557,IS,5.0,Infosys,IS_Basic Weighted Average Shares,0.465,IS,5.0
Infosys,IS_Compensation Rate - Domestic,-0.06,IS,5.0,Infosys,IS_Compensation Rate - Domestic,0.058,IS,5.0
Infosys,IS_Cost of Revenue,-0.279,IS,5.0,Infosys,IS_Cost of Revenue,-0.088,IS,5.0
Infosys,"IS_Cost of Revenue, Total",-0.279,IS,5.0,Infosys,"IS_Cost of Revenue, Total",-0.088,IS,5.0
Infosys,IS_Current Tax - Domestic,-0.065,IS,5.0,Infosys,IS_Current Tax - Domestic,0.115,IS,5.0
Infosys,IS_Current Tax - Foreign,-0.048,IS,5.0,Infosys,IS_Current Tax - Foreign,0.031,IS,5.0
Infosys,IS_Current Tax - Total,-0.006,IS,5.0,Infosys,IS_Current Tax - Total,0.177,IS,5.0
Infosys,IS_Deferred Tax - Domestic,0.005,IS,5.0,Infosys,IS_Deferred Tax - Domestic,0.191,IS,5.0
Infosys,IS_Deferred Tax - Foreign,0.01,IS,5.0,Infosys,IS_Deferred Tax - Foreign,-0.015,IS,5.0
Infosys,IS_Deferred Tax - Total,0.016,IS,5.0,Infosys,IS_Deferred Tax - Total,0.224,IS,5.0
Infosys,IS_Defined Contribution Expense - Domestic,-0.065,IS,5.0,Infosys,IS_Defined Contribution Expense - Domestic,0.076,IS,5.0
Infosys,"IS_Depreciation, Supplemental",-0.324,IS,5.0,Infosys,"IS_Depreciation, Supplemental",-0.107,IS,5.0
Infosys,IS_Diluted EPS Excluding ExtraOrd Items,-0.216,IS,5.0,Infosys,IS_Diluted EPS Excluding ExtraOrd Items,-0.015,IS,5.0
Infosys,IS_Diluted EPS Including ExtraOrd Items,-0.216,IS,5.0,Infosys,IS_Diluted EPS Including ExtraOrd Items,-0.015,IS,5.0
Infosys,IS_Diluted Net Income,-0.17,IS,5.0,Infosys,IS_Diluted Net Income,0.022,IS,5.0
Infosys,IS_Diluted Normalized EPS,-0.218,IS,5.0,Infosys,IS_Diluted Normalized EPS,-0.026,IS,5.0
Infosys,IS_Diluted Weighted Average Shares,0.518,IS,5.0,Infosys,IS_Diluted Weighted Average Shares,0.409,IS,5.0
Infosys,IS_Discount Rate - Domestic,0.276,IS,5.0,Infosys,IS_Discount Rate - Domestic,0.384,IS,5.0
Infosys,IS_Domestic Pension Plan Expense,0.255,IS,5.0,Infosys,IS_Domestic Pension Plan Expense,0.288,IS,5.0
Infosys,IS_Earnings Quality Score,0.141,IS,5.0,Infosys,IS_Earnings Quality Score,0.041,IS,5.0
Infosys,IS_Expected Rate of Return - Domestic,0.028,IS,5.0,Infosys,IS_Expected Rate of Return - Domestic,0.132,IS,5.0
Infosys,IS_Expected Return on Assets - Domestic,-0.497,IS,5.0,Infosys,IS_Expected Return on Assets - Domestic,-0.432,IS,5.0
Infosys,IS_Gross Dividends - Common Stock,-0.233,IS,5.0,Infosys,IS_Gross Dividends - Common Stock,-0.098,IS,5.0
Infosys,IS_Gross Profit,-0.211,IS,5.0,Infosys,IS_Gross Profit,-0.008,IS,5.0
Infosys,IS_Income Available to Com Excl ExtraOrd,-0.17,IS,5.0,Infosys,IS_Income Available to Com Excl ExtraOrd,0.023,IS,5.0
Infosys,IS_Income Available to Com Incl ExtraOrd,-0.17,IS,5.0,Infosys,IS_Income Available to Com Incl ExtraOrd,0.022,IS,5.0
Infosys,IS_Income Tax - Total,0.149,IS,5.0,Infosys,IS_Income Tax - Total,0.19,IS,5.0
Infosys,IS_Interest Cost - Domestic,0.403,IS,5.0,Infosys,IS_Interest Cost - Domestic,0.331,IS,5.0
Infosys,"IS_Interest Inc.(Exp.),Net-Non-Op., Total",0.464,IS,5.0,Infosys,"IS_Interest Inc.(Exp.),Net-Non-Op., Total",0.512,IS,5.0
