company,variable,group,importance,corr_total,corr_sub
TCS,BS_Full-Time Employees,BS,5.0,0.596,0.814
TCS,FS_EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,FS,5.0,0.596,0.776
TCS,"EPS(지배, Adj.)(원/주)",수익성,2.0,0.596,0.776
TCS,Employment Number,ET,2.0,0.595,0.808
TCS,BS_Cash & Equivalents,BS,5.0,0.581,0.594
TCS,"BS_Total Receivables, Net",BS,5.0,0.581,0.763
TCS,FS_Operating Profit before Non-Recurring Income/Expense,FS,5.0,0.58,0.777
TCS,IS_Normalized EBIT,IS,5.0,0.58,0.777
TCS,EBIT(천원),수익성,1.0,0.58,0.777
TCS,영업이익(천원),수익성,1.0,0.575,0.769
TCS,IS_Operating Income,IS,5.0,0.575,0.769
TCS,IS_Current Tax - Total.1,,,0.571,0.763
TCS,FS_Income Tax Rate - %,FS,5.0,0.571,0.642
TCS,EBITDA2(천원),수익성,1.0,0.567,0.778
TCS,IS_Normalized EBITDA,IS,5.0,0.567,0.778
TCS,"FS_Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",FS,5.0,0.567,0.778
TCS,IS_Current Tax - Total,IS,5.0,0.566,0.755
TCS,IS_Income Tax - Total,IS,5.0,0.53,0.664
TCS,CF_Net Cash - Beginning Balance,CF,5.0,0.524,0.753
TCS,"FS_Accounts Receivable Turnover, TTM",FS,5.0,0.524,0.584
TCS,"BS_Other Liabilities, Total",BS,5.0,0.522,0.73
TCS,BS_Other Comprehensive Income,BS,5.0,0.512,0.537
TCS,BS_Accounts Payable,BS,5.0,0.511,0.589
TCS,BS_Goodwill - Net,BS,5.0,-0.502,-0.554
TCS,FS_ROIC,FS,5.0,-0.504,-0.532
TCS,CF_Cash from Financing Activities,CF,5.0,-0.513,-0.66
TCS,BS_LT Investments - Other,BS,5.0,-0.522,-0.548
TCS,BS_Long Term Investments,BS,5.0,-0.522,-0.548
TCS,"FS_Average Receivables Collection Days, TTM",FS,5.0,-0.53,-0.586
TCS,"BS_Goodwill, Net",BS,5.0,-0.538,-0.599
TCS,"FS_Payables Turnover, TTM",FS,5.0,-0.544,-0.59
TCS,BS_Additional Paid-In Capital,BS,5.0,-0.551,-0.704
TCS,"CF_Preferred Stock, Net",CF,5.0,-0.554,-0.603
TCS,BS_Inventories - Finished Goods,BS,5.0,-0.572,-0.621
TCS,"BS_Accumulated Depreciation, Total",BS,5.0,-0.579,-0.825
TCS,유형자산감상비 누계,안정성,1.0,-0.579,-0.825
TCS,ROE(지배)(비율),수익성,1.0,-0.582,-0.595
TCS,FS_ROE,FS,5.0,-0.582,-0.595
TCS,IS_Total Adjustments to Net Income,IS,5.0,-0.595,-0.642
TCS,IS_Preferred Dividends,IS,5.0,-0.595,-0.642
TCS,"FS_Tax Complement, TTM",FS,5.0,-0.598,-0.681
TCS,"IS_Other, Net",IS,5.0,-0.606,-0.663
TCS,BS_Other Long Term Assets,BS,5.0,-0.615,-0.679
TCS,BS_Period End FX Rate (INR/USD),BS,5.0,-0.633,-0.749
TCS,BS_Intangibles - Net,BS,5.0,-0.638,-0.75
TCS,무형자산,안정성,2.0,-0.638,-0.75
TCS,IS_Avg. FX Rate (INR/USD),IS,5.0,-0.649,-0.768
TCS,재고자산회전율(비율),활동성,2.0,-0.65,-0.749
TCS,CF_Avg. FX Rate (INR/USD),CF,5.0,-0.652,-0.781
TCS,BS_Shares Outstanding - Preferred Issue 1,BS,5.0,-0.659,-0.74
TCS,BS_Total Preferred Shares Outstanding,BS,5.0,-0.659,-0.74
TCS,CF_Total Debt Issued,CF,5.0,-0.671,-0.758
TCS,BS_Redeemable Preferred Stock,BS,5.0,-0.681,-0.762
TCS,"BS_Redeemable Preferred Stock, Total",BS,5.0,-0.681,-0.762
TCS,BS_Accumulated Goodwill Amortization,BS,5.0,-0.696,-0.768
TCS,무형자산감상비 누계,안정성,1.0,-0.715,-0.815
TCS,BS_Accumulated Intangible Amortization,BS,5.0,-0.715,-0.815
TCS,CF_Purchase of Investments,CF,5.0,-0.725,-0.799
TCS,부채비율(비율),안정성,0.0,-0.728,-0.834
TCS,"FS_Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM",FS,5.0,-0.73,-0.845
TCS,순부채(천원),안정성,2.0,-0.736,-0.889
TCS,BS_Net Debt Incl. Pref.Stock & Min.Interest,BS,5.0,-0.736,-0.889
TCS,비유동비율(천원),안정성,2.0,-0.849,-0.928
TCS,BS_Accrued Expenses,BS,5.0,,0.675
TCS,BS_Customer Advances,BS,5.0,,0.508
TCS,BS_Deferred Revenue - Current,BS,5.0,,0.508
TCS,BS_Income Taxes Payable,BS,5.0,,0.53
TCS,BS_Intangibles - Gross,BS,5.0,,0.635
TCS,"BS_Intangibles, Net",BS,5.0,,-0.675
TCS,BS_Land/Improvements - Gross,BS,5.0,,-0.561
TCS,BS_Machinery/Equipment - Gross,BS,5.0,,0.794
TCS,"BS_Other Long Term Assets, Total",BS,5.0,,0.541
TCS,"BS_Property/Plant/Equipment, Total - Gross",BS,5.0,,0.615
TCS,"BS_Property/Plant/Equipment, Total - Net",BS,5.0,,0.681
TCS,BS_Restricted Cash - Current,BS,5.0,,0.638
TCS,BS_Total Inventory,BS,5.0,,-0.565
TCS,BS_Translation Adjustment,BS,5.0,,0.549
TCS,CF_Cash Dividends Paid - Common,CF,5.0,,-0.521
TCS,CF_Cash from Operating Activities,CF,5.0,,0.673
TCS,CF_Free Cash Flow,CF,5.0,,0.706
TCS,CF_Net Cash - Ending Balance,CF,5.0,,0.652
TCS,CF_Total Cash Dividends Paid,CF,5.0,,-0.521
TCS,FS_Gross Profit Margin - %,FS,5.0,,0.509
TCS,FS_Market Capitalization,FS,5.0,,0.685
TCS,Free Cash Flow2(천원),수익성,0.0,,0.706
TCS,IS_Depreciation,IS,5.0,,0.693
TCS,"IS_Depreciation, Supplemental",IS,5.0,,0.702
TCS,IS_Depreciation/Amortization,IS,5.0,,0.705
TCS,매입채무회전율,활동성,2.0,,-0.561
TCS,매출액이익률(비율),수익성,0.0,,0.509
TCS,비유동자산(천원),안정성,2.0,,0.541
TCS,투자비 대비 매출 (Rev/GI)s,성장성,0.0,,0.543
TCS,무형자산회전율s,활동성,0.0,,0.619
