company,variable,corr,group,importance,company,variable,corr,group,importance
TCS,"BS_Goodwill, Net",-0.538,BS,5.0,TCS,"BS_Goodwill, Net",-0.599,BS,5.0
TCS,BS_Income Taxes Payable,0.108,BS,5.0,TCS,BS_Income Taxes Payable,0.53,BS,5.0
TCS,BS_Intangibles - Gross,0.144,BS,5.0,TCS,BS_Intangibles - Gross,0.635,BS,5.0
TCS,BS_Intangibles - Net,-0.638,BS,5.0,TCS,BS_Intangibles - Net,-0.75,BS,5.0
TCS,"BS_Intangibles, Net",-0.391,BS,5.0,TCS,"BS_Intangibles, Net",-0.675,BS,5.0
TCS,BS_Inventories - Finished Goods,-0.572,BS,5.0,TCS,BS_Inventories - Finished Goods,-0.621,BS,5.0
TCS,BS_Inventories - Raw Materials,-0.194,BS,5.0,TCS,BS_Inventories - Raw Materials,-0.248,BS,5.0
TCS,BS_LT Investments - Other,-0.522,BS,5.0,TCS,BS_LT Investments - Other,-0.548,BS,5.0
TCS,BS_Land/Improvements - Gross,-0.467,BS,5.0,TCS,BS_Land/Improvements - Gross,-0.561,BS,5.0
TCS,BS_Long Term Investments,-0.522,BS,5.0,TCS,BS_Long Term Investments,-0.548,BS,5.0
TCS,BS_Machinery/Equipment - Gross,0.498,BS,5.0,TCS,BS_Machinery/Equipment - Gross,0.794,BS,5.0
TCS,BS_Minority Interest,-0.241,BS,5.0,TCS,BS_Minority Interest,-0.238,BS,5.0
TCS,BS_Minority Interest - Non Redeemable,-0.241,BS,5.0,TCS,BS_Minority Interest - Non Redeemable,-0.238,BS,5.0
TCS,BS_Net Debt Incl. Pref.Stock & Min.Interest,-0.736,BS,5.0,TCS,BS_Net Debt Incl. Pref.Stock & Min.Interest,-0.889,BS,5.0
TCS,BS_Note Receivable - Long Term,0.361,BS,5.0,TCS,BS_Note Receivable - Long Term,0.4,BS,5.0
TCS,BS_Notes Receivable - Short Term,0.313,BS,5.0,TCS,BS_Notes Receivable - Short Term,0.442,BS,5.0
TCS,BS_Number of Common Shareholders,-0.391,BS,5.0,TCS,BS_Number of Common Shareholders,-0.405,BS,5.0
TCS,BS_Other Comprehensive Income,0.512,BS,5.0,TCS,BS_Other Comprehensive Income,0.537,BS,5.0
TCS,BS_Other Current Assets,0.122,BS,5.0,TCS,BS_Other Current Assets,0.124,BS,5.0
TCS,"BS_Other Current Assets, Total",0.131,BS,5.0,TCS,"BS_Other Current Assets, Total",0.136,BS,5.0
TCS,BS_Other Current Liabilities,-0.04,BS,5.0,TCS,BS_Other Current Liabilities,0.078,BS,5.0
TCS,"BS_Other Current liabilities, Total",-0.152,BS,5.0,TCS,"BS_Other Current liabilities, Total",-0.074,BS,5.0
TCS,"BS_Other Equity, Total",0.078,BS,5.0,TCS,"BS_Other Equity, Total",0.08,BS,5.0
TCS,"BS_Other Liabilities, Total",0.522,BS,5.0,TCS,"BS_Other Liabilities, Total",0.73,BS,5.0
TCS,BS_Other Long Term Assets,-0.615,BS,5.0,TCS,BS_Other Long Term Assets,-0.679,BS,5.0
TCS,"BS_Other Long Term Assets, Total",0.494,BS,5.0,TCS,"BS_Other Long Term Assets, Total",0.541,BS,5.0
TCS,BS_Other Long Term Liabilities,0.612,BS,5.0,TCS,BS_Other Long Term Liabilities,0.755,BS,5.0
TCS,BS_Other Payables,-0.137,BS,5.0,TCS,BS_Other Payables,-0.143,BS,5.0
TCS,BS_Other Property/Plant/Equipment - Gross,0.241,BS,5.0,TCS,BS_Other Property/Plant/Equipment - Gross,0.399,BS,5.0
TCS,BS_Pension Benefits - Underfunded,0.092,BS,5.0,TCS,BS_Pension Benefits - Underfunded,0.329,BS,5.0
TCS,BS_Period End FX Rate (INR/USD),-0.633,BS,5.0,TCS,BS_Period End FX Rate (INR/USD),-0.749,BS,5.0
TCS,BS_Prepaid Expenses,0.165,BS,5.0,TCS,BS_Prepaid Expenses,0.431,BS,5.0
TCS,"BS_Property/Plant/Equipment, Total - Gross",0.418,BS,5.0,TCS,"BS_Property/Plant/Equipment, Total - Gross",0.615,BS,5.0
TCS,"BS_Property/Plant/Equipment, Total - Net",0.466,BS,5.0,TCS,"BS_Property/Plant/Equipment, Total - Net",0.681,BS,5.0
TCS,BS_Receivables - Other,0.112,BS,5.0,TCS,BS_Receivables - Other,0.128,BS,5.0
TCS,BS_Redeemable Preferred Stock,-0.681,BS,5.0,TCS,BS_Redeemable Preferred Stock,-0.762,BS,5.0
TCS,"BS_Redeemable Preferred Stock, Total",-0.681,BS,5.0,TCS,"BS_Redeemable Preferred Stock, Total",-0.762,BS,5.0
TCS,BS_Restricted Cash - Current,0.383,BS,5.0,TCS,BS_Restricted Cash - Current,0.638,BS,5.0
TCS,BS_Retained Earnings (Accumulated Deficit),0.776,BS,5.0,TCS,BS_Retained Earnings (Accumulated Deficit),0.89,BS,5.0
TCS,BS_Shares Outs - Common Stock Primary Issue,-0.2,BS,5.0,TCS,BS_Shares Outs - Common Stock Primary Issue,-0.365,BS,5.0
TCS,BS_Shares Outstanding - Preferred Issue 1,-0.659,BS,5.0,TCS,BS_Shares Outstanding - Preferred Issue 1,-0.74,BS,5.0
TCS,BS_Short Term Investments,0.633,BS,5.0,TCS,BS_Short Term Investments,0.848,BS,5.0
TCS,"BS_Tangible Book Value, Common Equity",0.775,BS,5.0,TCS,"BS_Tangible Book Value, Common Equity",0.891,BS,5.0
TCS,BS_Total Assets,0.628,BS,5.0,TCS,BS_Total Assets,0.828,BS,5.0
TCS,BS_Total Common Shares Outstanding,-0.2,BS,5.0,TCS,BS_Total Common Shares Outstanding,-0.365,BS,5.0
TCS,BS_Total Current Assets,0.638,BS,5.0,TCS,BS_Total Current Assets,0.85,BS,5.0
TCS,BS_Total Current Assets less Inventory,0.638,BS,5.0,TCS,BS_Total Current Assets less Inventory,0.85,BS,5.0
TCS,BS_Total Current Liabilities,0.173,BS,5.0,TCS,BS_Total Current Liabilities,0.45,BS,5.0
TCS,BS_Total Debt,0.028,BS,5.0,TCS,BS_Total Debt,0.105,BS,5.0
TCS,BS_Total Equity,0.771,BS,5.0,TCS,BS_Total Equity,0.888,BS,5.0
TCS,BS_Total Equity & Minority Interest,0.769,BS,5.0,TCS,BS_Total Equity & Minority Interest,0.886,BS,5.0
TCS,BS_Total Inventory,-0.326,BS,5.0,TCS,BS_Total Inventory,-0.565,BS,5.0
TCS,BS_Total Liabilities,0.192,BS,5.0,TCS,BS_Total Liabilities,0.482,BS,5.0
TCS,BS_Total Liabilities & Shareholders' Equity,0.628,BS,5.0,TCS,BS_Total Liabilities & Shareholders' Equity,0.828,BS,5.0
TCS,BS_Total Long Term Debt,0.014,BS,5.0,TCS,BS_Total Long Term Debt,0.075,BS,5.0
TCS,BS_Total Preferred Shares Outstanding,-0.659,BS,5.0,TCS,BS_Total Preferred Shares Outstanding,-0.74,BS,5.0
TCS,"BS_Total Receivables, Net",0.581,BS,5.0,TCS,"BS_Total Receivables, Net",0.763,BS,5.0
TCS,BS_Translation Adjustment,0.429,BS,5.0,TCS,BS_Translation Adjustment,0.549,BS,5.0
TCS,CF_Acquisition of Business,0.118,CF,5.0,TCS,CF_Acquisition of Business,0.128,CF,5.0
TCS,CF_Avg. FX Rate (INR/USD),-0.652,CF,5.0,TCS,CF_Avg. FX Rate (INR/USD),-0.781,CF,5.0
TCS,CF_Capital Expenditures,-0.079,CF,5.0,TCS,CF_Capital Expenditures,-0.12,CF,5.0
TCS,CF_Cash Dividends Paid - Common,-0.397,CF,5.0,TCS,CF_Cash Dividends Paid - Common,-0.521,CF,5.0
TCS,CF_Cash Interest Paid,0.073,CF,5.0,TCS,CF_Cash Interest Paid,0.22,CF,5.0
TCS,CF_Cash Taxes Paid,0.256,CF,5.0,TCS,CF_Cash Taxes Paid,0.361,CF,5.0
TCS,CF_Cash from Financing Activities,-0.513,CF,5.0,TCS,CF_Cash from Financing Activities,-0.66,CF,5.0
TCS,CF_Cash from Investing Activities,0.131,CF,5.0,TCS,CF_Cash from Investing Activities,0.126,CF,5.0
TCS,CF_Cash from Operating Activities,0.427,CF,5.0,TCS,CF_Cash from Operating Activities,0.673,CF,5.0
TCS,CF_Changes in Working Capital,-0.205,CF,5.0,TCS,CF_Changes in Working Capital,-0.259,CF,5.0
TCS,"CF_Common Stock, Net",-0.358,CF,5.0,TCS,"CF_Common Stock, Net",-0.469,CF,5.0
TCS,CF_Financing Cash Flow Items,-0.054,CF,5.0,TCS,CF_Financing Cash Flow Items,-0.351,CF,5.0
TCS,CF_Foreign Exchange Effects,-0.06,CF,5.0,TCS,CF_Foreign Exchange Effects,-0.04,CF,5.0
TCS,CF_Free Cash Flow,0.445,CF,5.0,TCS,CF_Free Cash Flow,0.706,CF,5.0
TCS,"CF_Investment, Net",0.369,CF,5.0,TCS,"CF_Investment, Net",0.391,CF,5.0
TCS,"CF_Issuance (Retirement) of Debt, Net",-0.067,CF,5.0,TCS,"CF_Issuance (Retirement) of Debt, Net",-0.185,CF,5.0
TCS,"CF_Issuance (Retirement) of Stock, Net",-0.358,CF,5.0,TCS,"CF_Issuance (Retirement) of Stock, Net",-0.469,CF,5.0
TCS,CF_Long Term Debt Reduction,-0.027,CF,5.0,TCS,CF_Long Term Debt Reduction,-0.231,CF,5.0
TCS,"CF_Long Term Debt, Net",-0.028,CF,5.0,TCS,"CF_Long Term Debt, Net",-0.17,CF,5.0
TCS,CF_Net Cash - Beginning Balance,0.524,CF,5.0,TCS,CF_Net Cash - Beginning Balance,0.753,CF,5.0
TCS,CF_Net Cash - Ending Balance,0.364,CF,5.0,TCS,CF_Net Cash - Ending Balance,0.652,CF,5.0
TCS,CF_Other Financing Cash Flow,-0.054,CF,5.0,TCS,CF_Other Financing Cash Flow,-0.351,CF,5.0
TCS,CF_Other Investing Cash Flow,0.161,CF,5.0,TCS,CF_Other Investing Cash Flow,0.281,CF,5.0
TCS,"CF_Other Investing Cash Flow Items, Total",0.142,CF,5.0,TCS,"CF_Other Investing Cash Flow Items, Total",0.146,CF,5.0
TCS,CF_Other Operating Cash Flow,-0.155,CF,5.0,TCS,CF_Other Operating Cash Flow,-0.21,CF,5.0
TCS,"CF_Preferred Stock, Net",-0.554,CF,5.0,TCS,"CF_Preferred Stock, Net",-0.603,CF,5.0
TCS,CF_Purchase of Fixed Assets,-0.077,CF,5.0,TCS,CF_Purchase of Fixed Assets,-0.108,CF,5.0
TCS,CF_Purchase of Investments,-0.725,CF,5.0,TCS,CF_Purchase of Investments,-0.799,CF,5.0
TCS,CF_Sale of Fixed Assets,0.282,CF,5.0,TCS,CF_Sale of Fixed Assets,0.338,CF,5.0
TCS,CF_Sale/Maturity of Investment,0.429,CF,5.0,TCS,CF_Sale/Maturity of Investment,0.486,CF,5.0
TCS,"CF_Short Term Debt, Net",0.346,CF,5.0,TCS,"CF_Short Term Debt, Net",0.367,CF,5.0
TCS,CF_Total Cash Dividends Paid,-0.397,CF,5.0,TCS,CF_Total Cash Dividends Paid,-0.521,CF,5.0
TCS,CF_Total Debt Issued,-0.671,CF,5.0,TCS,CF_Total Debt Issued,-0.758,CF,5.0
TCS,CF_Total Debt Reduction,0.672,CF,5.0,TCS,CF_Total Debt Reduction,0.759,CF,5.0
TCS,EBIT(천원),0.58,수익성,1.0,TCS,EBIT(천원),0.777,수익성,1.0
TCS,EBITDA2(천원),0.567,수익성,1.0,TCS,EBITDA2(천원),0.778,수익성,1.0
TCS,EBITDA2마진율(비율),-0.182,수익성,1.0,TCS,EBITDA2마진율(비율),-0.172,수익성,1.0
TCS,EBITDA2증가율(YoY)(비율),-0.373,성장성,1.0,TCS,EBITDA2증가율(YoY)(비율),-0.388,성장성,1.0
TCS,"EPS(지배, Adj.)(원/주)",0.596,수익성,2.0,TCS,"EPS(지배, Adj.)(원/주)",0.776,수익성,2.0
TCS,EPS증가율(YoY)(비율),-0.191,성장성,2.0,TCS,EPS증가율(YoY)(비율),-0.191,성장성,2.0
TCS,Employment Number,0.595,ET,2.0,TCS,Employment Number,0.808,ET,2.0
TCS,"FS_Accounts Receivable Turnover, TTM",0.524,FS,5.0,TCS,"FS_Accounts Receivable Turnover, TTM",0.584,FS,5.0
TCS,"FS_Asset Turnover, TTM",-0.239,FS,5.0,TCS,"FS_Asset Turnover, TTM",-0.246,FS,5.0
TCS,"FS_Average Inventory Days, TTM",0.394,FS,5.0,TCS,"FS_Average Inventory Days, TTM",0.447,FS,5.0
TCS,"FS_Average Net Trade Cycle Days, TTM",-0.447,FS,5.0,TCS,"FS_Average Net Trade Cycle Days, TTM",-0.478,FS,5.0
TCS,"FS_Average Receivables Collection Days, TTM",-0.53,FS,5.0,TCS,"FS_Average Receivables Collection Days, TTM",-0.586,FS,5.0
TCS,FS_CAPEX,-0.103,FS,5.0,TCS,FS_CAPEX,-0.095,FS,5.0
TCS,FS_Cash & Cash Equivalents,0.435,FS,5.0,TCS,FS_Cash & Cash Equivalents,0.456,FS,5.0
TCS,FS_Cash & Short-Term Investments,0.673,FS,5.0,TCS,FS_Cash & Short-Term Investments,0.876,FS,5.0
TCS,FS_Common Equity - Total,0.771,FS,5.0,TCS,FS_Common Equity - Total,0.888,FS,5.0
TCS,FS_Common Shares - Outstanding - Total,0.383,FS,5.0,TCS,FS_Common Shares - Outstanding - Total,0.392,FS,5.0
TCS,FS_Current Ratio,1.0,FS,5.0,TCS,FS_Current Ratio,1.0,FS,5.0
TCS,FS_Debt - Total,0.012,FS,5.0,TCS,FS_Debt - Total,0.073,FS,5.0
TCS,FS_Dividend Coverage - %,-0.028,FS,5.0,TCS,FS_Dividend Coverage - %,-0.025,FS,5.0
TCS,FS_Dividend Payout Ratio - %,0.079,FS,5.0,TCS,FS_Dividend Payout Ratio - %,0.078,FS,5.0
TCS,"FS_Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",0.371,FS,5.0,TCS,"FS_Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",0.38,FS,5.0
TCS,FS_EBITDA Margin - %,-0.182,FS,5.0,TCS,FS_EBITDA Margin - %,-0.172,FS,5.0
TCS,FS_EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,0.596,FS,5.0,TCS,FS_EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,0.776,FS,5.0
TCS,FS_Earnings Retention Rate,-0.08,FS,5.0,TCS,FS_Earnings Retention Rate,-0.078,FS,5.0
TCS,"FS_Earnings Retention Rate, TTM",-0.169,FS,5.0,TCS,"FS_Earnings Retention Rate, TTM",-0.17,FS,5.0
TCS,"FS_Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",0.567,FS,5.0,TCS,"FS_Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",0.778,FS,5.0
TCS,FS_Free Cash Flow Net of Dividends,0.232,FS,5.0,TCS,FS_Free Cash Flow Net of Dividends,0.282,FS,5.0
TCS,"FS_Free Cash Flow Yield - %, TTM",0.2,FS,5.0,TCS,"FS_Free Cash Flow Yield - %, TTM",0.191,FS,5.0
TCS,FS_Gross Profit - Industrials/Property - Total,0.603,FS,5.0,TCS,FS_Gross Profit - Industrials/Property - Total,0.806,FS,5.0
TCS,FS_Gross Profit Margin - %,0.458,FS,5.0,TCS,FS_Gross Profit Margin - %,0.509,FS,5.0
TCS,FS_Income Tax Rate - %,0.571,FS,5.0,TCS,FS_Income Tax Rate - %,0.642,FS,5.0
TCS,FS_Income before Discontinued Operations & Extraordinary Items,0.622,FS,5.0,TCS,FS_Income before Discontinued Operations & Extraordinary Items,0.788,FS,5.0
TCS,FS_Income before Tax Margin - %,0.189,FS,5.0,TCS,FS_Income before Tax Margin - %,0.217,FS,5.0
TCS,"FS_Income before Tax Margin - %, TTM",0.34,FS,5.0,TCS,"FS_Income before Tax Margin - %, TTM",0.35,FS,5.0
TCS,FS_Interest Coverage Ratio,0.082,FS,5.0,TCS,FS_Interest Coverage Ratio,0.079,FS,5.0
TCS,"FS_Inventory Turnover, TTM",-0.24,FS,5.0,TCS,"FS_Inventory Turnover, TTM",-0.269,FS,5.0
TCS,FS_Market Capitalization,0.371,FS,5.0,TCS,FS_Market Capitalization,0.685,FS,5.0
TCS,FS_Net Cash Flow from Operating Activities,0.609,FS,5.0,TCS,FS_Net Cash Flow from Operating Activities,0.83,FS,5.0
TCS,FS_Net Change in Cash - Total,-0.052,FS,5.0,TCS,FS_Net Change in Cash - Total,0.008,FS,5.0
TCS,FS_Net Margin - %,-0.158,FS,5.0,TCS,FS_Net Margin - %,-0.17,FS,5.0
TCS,FS_Operating Margin - %,-0.106,FS,5.0,TCS,FS_Operating Margin - %,-0.096,FS,5.0
TCS,FS_Operating Profit before Non-Recurring Income/Expense,0.58,FS,5.0,TCS,FS_Operating Profit before Non-Recurring Income/Expense,0.777,FS,5.0
TCS,"FS_Payables Turnover, TTM",-0.544,FS,5.0,TCS,"FS_Payables Turnover, TTM",-0.59,FS,5.0
TCS,"FS_Pretax ROA - %, TTM",0.051,FS,5.0,TCS,"FS_Pretax ROA - %, TTM",0.055,FS,5.0
TCS,FS_Quick Ratio,0.997,FS,5.0,TCS,FS_Quick Ratio,0.997,FS,5.0
TCS,FS_ROA,-0.242,FS,5.0,TCS,FS_ROA,-0.285,FS,5.0
TCS,FS_ROE,-0.582,FS,5.0,TCS,FS_ROE,-0.595,FS,5.0
TCS,FS_ROIC,-0.504,FS,5.0,TCS,FS_ROIC,-0.532,FS,5.0
TCS,"FS_Reinvestment Rate - %, TTM",-0.386,FS,5.0,TCS,"FS_Reinvestment Rate - %, TTM",-0.409,FS,5.0
TCS,FS_Revenue from Business Activities - Total,0.604,FS,5.0,TCS,FS_Revenue from Business Activities - Total,0.805,FS,5.0
TCS,FS_Shares used to calculate Diluted EPS - Total,0.101,FS,5.0,TCS,FS_Shares used to calculate Diluted EPS - Total,0.097,FS,5.0
TCS,"FS_Tax Complement, TTM",-0.598,FS,5.0,TCS,"FS_Tax Complement, TTM",-0.681,FS,5.0
TCS,FS_Total Assets,0.628,FS,5.0,TCS,FS_Total Assets,0.828,FS,5.0
TCS,"FS_Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM",-0.73,FS,5.0,TCS,"FS_Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM",-0.845,FS,5.0
TCS,FS_Total Debt Percentage of Total Assets,-0.182,FS,5.0,TCS,FS_Total Debt Percentage of Total Assets,-0.251,FS,5.0
TCS,FS_Total Debt Percentage of Total Capital,-0.207,FS,5.0,TCS,FS_Total Debt Percentage of Total Capital,-0.275,FS,5.0
TCS,FS_Total Debt Percentage of Total Equity,-0.199,FS,5.0,TCS,FS_Total Debt Percentage of Total Equity,-0.267,FS,5.0
TCS,FS_Working Capital to Total Assets,0.925,FS,5.0,TCS,FS_Working Capital to Total Assets,0.965,FS,5.0
TCS,Free Cash Flow2(천원),0.445,수익성,0.0,TCS,Free Cash Flow2(천원),0.706,수익성,0.0
TCS,Gross Investment (GI),0.696,성장성,2.0,TCS,Gross Investment (GI),0.818,성장성,2.0
TCS,"IS_Amort of Intangibles, Supplemental",-0.034,IS,5.0,TCS,"IS_Amort of Intangibles, Supplemental",0.022,IS,5.0
TCS,IS_Avg. FX Rate (INR/USD),-0.649,IS,5.0,TCS,IS_Avg. FX Rate (INR/USD),-0.768,IS,5.0
TCS,IS_Basic EPS Excluding Extraordinary Items,0.605,IS,5.0,TCS,IS_Basic EPS Excluding Extraordinary Items,0.785,IS,5.0
TCS,IS_Basic EPS Including Extraordinary Items,0.605,IS,5.0,TCS,IS_Basic EPS Including Extraordinary Items,0.785,IS,5.0
TCS,IS_Basic Normalized EPS,0.61,IS,5.0,TCS,IS_Basic Normalized EPS,0.794,IS,5.0
TCS,IS_Basic Weighted Average Shares,-0.183,IS,5.0,TCS,IS_Basic Weighted Average Shares,-0.339,IS,5.0
TCS,IS_Cost of Revenue,-0.334,IS,5.0,TCS,IS_Cost of Revenue,-0.414,IS,5.0
TCS,"IS_Cost of Revenue, Total",-0.334,IS,5.0,TCS,"IS_Cost of Revenue, Total",-0.414,IS,5.0
TCS,IS_Current Tax - Total,0.566,IS,5.0,TCS,IS_Current Tax - Total,0.755,IS,5.0
TCS,IS_Current Tax - Total.1,0.571,,,TCS,IS_Current Tax - Total.1,0.763,,
TCS,IS_DPS - Common Stock Primary Issue,0.367,IS,5.0,TCS,IS_DPS - Common Stock Primary Issue,0.458,IS,5.0
TCS,IS_Deferred Tax - Total,0.031,IS,5.0,TCS,IS_Deferred Tax - Total,0.036,IS,5.0
TCS,IS_Deferred Tax - Total.1,0.031,,,TCS,IS_Deferred Tax - Total.1,0.036,,
TCS,IS_Defined Contribution Expense - Domestic,0.379,IS,5.0,TCS,IS_Defined Contribution Expense - Domestic,0.394,IS,5.0
TCS,IS_Depreciation,0.379,IS,5.0,TCS,IS_Depreciation,0.693,IS,5.0
TCS,"IS_Depreciation, Supplemental",0.392,IS,5.0,TCS,"IS_Depreciation, Supplemental",0.702,IS,5.0
TCS,IS_Depreciation/Amortization,0.367,IS,5.0,TCS,IS_Depreciation/Amortization,0.705,IS,5.0
TCS,IS_Diluted EPS Excluding ExtraOrd Items,0.605,IS,5.0,TCS,IS_Diluted EPS Excluding ExtraOrd Items,0.785,IS,5.0
TCS,IS_Diluted EPS Including ExtraOrd Items,0.605,IS,5.0,TCS,IS_Diluted EPS Including ExtraOrd Items,0.785,IS,5.0
TCS,IS_Diluted Net Income,0.624,IS,5.0,TCS,IS_Diluted Net Income,0.791,IS,5.0
TCS,IS_Diluted Normalized EPS,0.61,IS,5.0,TCS,IS_Diluted Normalized EPS,0.794,IS,5.0
TCS,IS_Diluted Weighted Average Shares,-0.183,IS,5.0,TCS,IS_Diluted Weighted Average Shares,-0.339,IS,5.0
TCS,IS_Gain (Loss) on Sale of Assets,0.316,IS,5.0,TCS,IS_Gain (Loss) on Sale of Assets,0.323,IS,5.0
TCS,IS_Gross Dividends - Common Stock,0.368,IS,5.0,TCS,IS_Gross Dividends - Common Stock,0.431,IS,5.0
TCS,IS_Gross Profit,0.602,IS,5.0,TCS,IS_Gross Profit,0.807,IS,5.0
TCS,IS_Gross Revenue,0.703,IS,5.0,TCS,IS_Gross Revenue,0.796,IS,5.0
TCS,IS_Income Available to Com Excl ExtraOrd,0.624,IS,5.0,TCS,IS_Income Available to Com Excl ExtraOrd,0.791,IS,5.0
TCS,IS_Income Available to Com Incl ExtraOrd,0.624,IS,5.0,TCS,IS_Income Available to Com Incl ExtraOrd,0.791,IS,5.0
TCS,IS_Income Tax - Total,0.53,IS,5.0,TCS,IS_Income Tax - Total,0.664,IS,5.0
TCS,"IS_Interest Expense, Supplemental",0.101,IS,5.0,TCS,"IS_Interest Expense, Supplemental",0.198,IS,5.0
TCS,"IS_Interest Inc.(Exp.),Net-Non-Op., Total",0.755,IS,5.0,TCS,"IS_Interest Inc.(Exp.),Net-Non-Op., Total",0.785,IS,5.0
TCS,IS_Interest Income - Non-Operating,0.671,IS,5.0,TCS,IS_Interest Income - Non-Operating,0.731,IS,5.0
TCS,IS_Interest/Invest Income - Non-Operating,0.739,IS,5.0,TCS,IS_Interest/Invest Income - Non-Operating,0.78,IS,5.0
TCS,IS_Investment Income - Non-Operating,0.609,IS,5.0,TCS,IS_Investment Income - Non-Operating,0.632,IS,5.0
TCS,IS_Labor & Related Expense,0.604,IS,5.0,TCS,IS_Labor & Related Expense,0.829,IS,5.0
TCS,IS_Labor & Related Expense Suppl.,0.604,IS,5.0,TCS,IS_Labor & Related Expense Suppl.,0.829,IS,5.0
TCS,IS_Minority Interest,0.296,IS,5.0,TCS,IS_Minority Interest,0.32,IS,5.0
TCS,"IS_Minority Interest, Supplemental",0.232,IS,5.0,TCS,"IS_Minority Interest, Supplemental",0.252,IS,5.0
TCS,IS_Net Income,0.624,IS,5.0,TCS,IS_Net Income,0.79,IS,5.0
TCS,IS_Net Income After Taxes,0.622,IS,5.0,TCS,IS_Net Income After Taxes,0.788,IS,5.0
