company,variable,group,importance,corr_total,corr_sub
Cognizant,자산총계(천원),안정성,2,0.987,0.992
Cognizant,"BS_Property/Plant/Equipment, Total - Gross",BS,5,0.987,0.989
Cognizant,IS_Normalized Income Before Taxes,IS,5,0.987,0.991
Cognizant,BS_Total Assets,BS,5,0.987,0.992
Cognizant,IS_Net Income Before Taxes,IS,5,0.985,0.992
Cognizant,BS_Total Current Liabilities,BS,5,0.985,0.991
Cognizant,BS_Full-Time Employees,BS,5,0.975,0.976
Cognizant,BS_Accrued Expenses,BS,5,0.974,0.981
Cognizant,BS_Deferred Income Tax - Current Asset,BS,5,0.973,0.971
Cognizant,"BS_Other Current liabilities, Total",BS,5,0.971,0.984
Cognizant,IS_Basic Normalized EPS,IS,5,0.97,0.966
Cognizant,CF_Cash Taxes Paid,CF,5,0.97,0.966
Cognizant,IS_Diluted Normalized EPS,IS,5,0.97,0.965
Cognizant,IS_Normalized Inc. Avail to Com.,IS,5,0.97,0.973
Cognizant,IS_Normalized Income After Taxes,IS,5,0.969,0.972
Cognizant,IS_Basic EPS Excluding Extraordinary Items,IS,5,0.968,0.974
Cognizant,IS_Diluted EPS Excluding ExtraOrd Items,IS,5,0.968,0.974
Cognizant,유동자산(천원),안정성,2,0.967,0.989
Cognizant,BS_Total Current Assets less Inventory,BS,5,0.967,0.989
Cognizant,BS_Total Current Assets,BS,5,0.967,0.989
Cognizant,"FS_Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",FS,5,0.965,0.965
Cognizant,IS_Net Income After Taxes,IS,5,0.965,0.976
Cognizant,"IS_Depreciation, Supplemental",IS,5,0.965,0.964
Cognizant,Gross Investment (GI),성장성,2,0.964,0.964
Cognizant,IS_Net Income Before Extra. Items,IS,5,0.963,0.974
Cognizant,FS_Income before Discontinued Operations & Extraordinary Items,FS,5,0.963,0.974
Cognizant,IS_Income Available to Com Excl ExtraOrd,IS,5,0.963,0.974
Cognizant,BS_Deferred Revenue - Current,BS,5,0.962,0.96
Cognizant,BS_Customer Advances,BS,5,0.962,0.96
Cognizant,FS_Market Capitalization,FS,5,0.96,0.966
Cognizant,BS_Other Property/Plant/Equipment - Gross,BS,5,0.96,0.953
Cognizant,IS_Labor & Related Expense,IS,5,0.952,0.941
Cognizant,IS_Depreciation,IS,5,0.952,0.958
Cognizant,IS_Depreciation/Amortization,IS,5,0.952,0.958
Cognizant,"BS_Property/Plant/Equipment, Total - Net",BS,5,0.943,0.95
Cognizant,"EPS(지배, Adj.)(원/주)",수익성,2,0.939,0.938
Cognizant,FS_EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,FS,5,0.939,0.938
Cognizant,부채총계(천원),안정성,2,0.936,0.971
Cognizant,BS_Total Liabilities,BS,5,0.936,0.971
Cognizant,BS_Other Current Assets,BS,5,0.933,0.925
Cognizant,"BS_Other Current Assets, Total",BS,5,0.929,0.922
Cognizant,BS_Other Current Liabilities,BS,5,0.926,0.92
Cognizant,비유동자산(천원),안정성,2,0.926,0.938
Cognizant,"BS_Intangibles, Net",BS,5,0.925,0.901
Cognizant,"BS_Tangible Book Value, Common Equity",BS,5,0.919,0.968
Cognizant,BS_Accounts Payable,BS,5,0.919,0.966
Cognizant,"BS_Other Long Term Assets, Total",BS,5,0.918,0.925
Cognizant,IS_Provision for Income Taxes,IS,5,0.916,0.915
Cognizant,IS_Diluted EPS Including ExtraOrd Items,IS,5,0.916,0.903
Cognizant,IS_Basic EPS Including Extraordinary Items,IS,5,0.915,0.902
Cognizant,당기순이익(천원),수익성,1,0.909,0.902
Cognizant,IS_Income Available to Com Incl ExtraOrd,IS,5,0.909,0.902
Cognizant,무형자산,안정성,2,0.909,0.879
Cognizant,IS_Net Income,IS,5,0.909,0.902
Cognizant,BS_Intangibles - Net,BS,5,0.909,0.879
Cognizant,IS_Diluted Net Income,IS,5,0.909,0.902
Cognizant,BS_Common Stock,BS,5,0.904,0.934
Cognizant,"BS_Common Stock, Total",BS,5,0.904,0.934
Cognizant,자본금(천원),안정성,2,0.904,0.934
Cognizant,BS_Defered Income Tax - Long Term Asset,BS,5,0.903,0.937
Cognizant,CF_Net Cash - Beginning Balance,CF,5,0.9,0.878
Cognizant,인당매출s,성장성,0,0.899,0.925
Cognizant,BS_Other Long Term Assets,BS,5,0.897,0.892
Cognizant,BS_Goodwill - Net,BS,5,0.893,0.904
Cognizant,"BS_Goodwill, Net",BS,5,0.893,0.904
Cognizant,"IS_Stock-Based Compensation, Supplemental",IS,5,0.873,0.836
Cognizant,BS_Cash and Short Term Investments,BS,5,0.86,0.953
Cognizant,단기투자자산,안정성,1,0.86,0.953
Cognizant,FS_Cash & Short-Term Investments,FS,5,0.86,0.953
Cognizant,비유동비율(천원),안정성,2,0.83,0.798
Cognizant,FS_Net Cash Flow from Operating Activities,FS,5,0.817,0.839
Cognizant,"FS_Free Cash Flow Yield - %, TTM",FS,5,0.809,0.809
Cognizant,CF_Depreciation/Depletion,CF,5,0.806,0.824
Cognizant,CF_Depreciation,CF,5,0.806,0.824
Cognizant,BS_Operating Lease Payments Due in Year 2,BS,5,0.797,0.74
Cognizant,BS_Operating Lease Pymts. Due in 2-3 Years,BS,5,0.791,0.729
Cognizant,BS_Other Property/Plant/Equipment - Net,BS,5,0.79,0.73
Cognizant,"BS_Total Operating Leases, Supplemental",BS,5,0.789,0.749
Cognizant,CF_Net Income/Starting Line,CF,5,0.788,0.825
Cognizant,CAPEX(천원),성장성,1,0.785,0.786
Cognizant,FS_CAPEX,FS,5,0.785,0.786
Cognizant,"BS_Other Liabilities, Total",BS,5,0.784,0.742
Cognizant,BS_Other Long Term Liabilities,BS,5,0.784,0.742
Cognizant,부채비율(비율),안정성,0,0.784,0.78
Cognizant,BS_Operating Lease Payments Due in Year 3,BS,5,0.783,0.715
Cognizant,"FS_Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM",FS,5,0.782,0.737
Cognizant,"FS_Average Net Trade Cycle Days, TTM",FS,5,0.775,0.811
Cognizant,"FS_Average Receivables Collection Days, TTM",FS,5,0.769,0.766
Cognizant,IS_Interest Income - Non-Operating,IS,5,0.764,0.925
Cognizant,"IS_Interest Exp.(Inc.),Net-Operating, Total",IS,5,0.744,
Cognizant,IS_Investment Income - Operating,IS,5,0.744,
Cognizant,IS_Interest/Investment Income - Operating,IS,5,0.744,
Cognizant,CF_Net Cash - Ending Balance,CF,5,0.743,0.798
Cognizant,BS_Operating Lease Payments Due in Year 4,BS,5,0.741,
Cognizant,BS_Operating Lease Pymts. Due in 4-5 Years,BS,5,0.74,
Cognizant,FS_Cash & Cash Equivalents,FS,5,0.739,0.793
Cognizant,BS_Cash & Equivalents,BS,5,0.739,0.793
Cognizant,BS_Operating Lease Payments Due in Year 5,BS,5,0.728,
Cognizant,FS_Free Cash Flow Net of Dividends,FS,5,0.72,0.767
Cognizant,CF_Non-Cash Items,CF,5,0.719,0.711
Cognizant,CF_Other Non-Cash Items,CF,5,0.719,0.712
Cognizant,CF_Repurchase/Retirement of Common,CF,5,-0.705,-0.735
Cognizant,"CF_Common Stock, Net",CF,5,-0.705,-0.735
Cognizant,"FS_Accounts Receivable Turnover, TTM",FS,5,-0.734,-0.73
Cognizant,"BPS(지배, Adj.)(원/주)",안정성,2,-0.741,-0.732
Cognizant,BS_Net Debt Incl. Pref.Stock & Min.Interest,BS,5,-0.743,-0.895
Cognizant,순부채(천원),안정성,2,-0.743,-0.895
Cognizant,영업이익증가율(YoY)(연도),성장성,1,-0.754,-0.856
Cognizant,FS_Income before Tax Margin - %,FS,5,-0.766,-0.753
Cognizant,"FS_Tax Complement, TTM",FS,5,-0.771,-0.737
Cognizant,FS_Net Margin - %,FS,5,-0.799,-0.772
Cognizant,순이익률(비율),수익성,2,-0.799,-0.772
Cognizant,자기자본비율,안정성,2,-0.806,-0.779
Cognizant,EBITDA2증가율(YoY)(비율),성장성,1,-0.811,-0.831
Cognizant,"FS_Income before Tax Margin - %, TTM",FS,5,-0.816,-0.841
Cognizant,매출액이익률(비율),수익성,0,-0.824,-0.778
Cognizant,FS_Gross Profit Margin - %,FS,5,-0.824,-0.778
Cognizant,FS_Working Capital to Total Assets,FS,5,-0.849,-0.81
Cognizant,FS_Current Ratio,FS,5,-0.855,-0.812
Cognizant,유동비율(비율),안정성,2,-0.855,-0.812
Cognizant,매출액증가율(YoY)(연도),성장성,0,-0.877,-0.873
Cognizant,"FS_Asset Turnover, TTM",FS,5,-0.89,-0.871
Cognizant,총자산회전율(비율),활동성,0,-0.89,-0.871
Cognizant,"FS_Pretax ROA - %, TTM",FS,5,-0.917,-0.926
Cognizant,FS_ROE,FS,5,-0.925,-0.934
Cognizant,ROE(지배)(비율),수익성,1,-0.925,-0.934
Cognizant,"FS_Reinvestment Rate - %, TTM",FS,5,-0.931,-0.95
Cognizant,FS_ROA,FS,5,-0.935,-0.941
Cognizant,ROA(비율),수익성,1,-0.935,-0.941
Cognizant,FS_ROIC,FS,5,-0.938,-0.942
Cognizant,유형자산감상비 누계,안정성,1,-0.965,-0.958
Cognizant,"BS_Accumulated Depreciation, Total",BS,5,-0.965,-0.958
Cognizant,BS_Short Term Investments,BS,5,,0.902
Cognizant,BS_Translation Adjustment,BS,5,,-0.723
Cognizant,CF_Cash from Financing Activities,CF,5,,-0.71
Cognizant,CF_Cash from Operating Activities,CF,5,,0.723
Cognizant,CF_Free Cash Flow,CF,5,,0.718
Cognizant,"CF_Issuance (Retirement) of Stock, Net",CF,5,,-0.714
Cognizant,CF_Options Exercised,CF,5,,0.758
Cognizant,CF_Purchase of Investments,CF,5,,-0.75
Cognizant,CF_Sale/Maturity of Investment,CF,5,,0.792
Cognizant,"FS_Payables Turnover, TTM",FS,5,,0.759
Cognizant,Free Cash Flow2(천원),수익성,0,,0.718
Cognizant,인당영업이익s,수익성,1,,0.766
