company,variable,corr,group,importance,company,variable,corr,group,importance
Cognizant,BS_Income Taxes Payable,-0.519,BS,5,Cognizant,BS_Income Taxes Payable,-0.524,BS,5
Cognizant,BS_Intangibles - Net,-0.741,BS,5,Cognizant,BS_Intangibles - Net,-0.699,BS,5
Cognizant,"BS_Intangibles, Net",-0.751,BS,5,Cognizant,"BS_Intangibles, Net",-0.712,BS,5
Cognizant,BS_Long Term Investments,-0.529,BS,5,Cognizant,BS_Long Term Investments,-0.446,BS,5
Cognizant,BS_Net Debt Incl. Pref.Stock & Min.Interest,0.721,BS,5,Cognizant,BS_Net Debt Incl. Pref.Stock & Min.Interest,0.811,BS,5
Cognizant,BS_Operating Lease Payments Due in Year 2,-0.755,BS,5,Cognizant,BS_Operating Lease Payments Due in Year 2,-0.747,BS,5
Cognizant,BS_Operating Lease Payments Due in Year 3,-0.743,BS,5,Cognizant,BS_Operating Lease Payments Due in Year 3,-0.731,BS,5
Cognizant,BS_Operating Lease Payments Due in Year 4,-0.707,BS,5,Cognizant,BS_Operating Lease Payments Due in Year 4,-0.69,BS,5
Cognizant,BS_Operating Lease Payments Due in Year 5,-0.664,BS,5,Cognizant,BS_Operating Lease Payments Due in Year 5,-0.646,BS,5
Cognizant,BS_Operating Lease Pymts. Due in 2-3 Years,-0.751,BS,5,Cognizant,BS_Operating Lease Pymts. Due in 2-3 Years,-0.741,BS,5
Cognizant,BS_Operating Lease Pymts. Due in 4-5 Years,-0.692,BS,5,Cognizant,BS_Operating Lease Pymts. Due in 4-5 Years,-0.677,BS,5
Cognizant,BS_Other Comprehensive Income,0.157,BS,5,Cognizant,BS_Other Comprehensive Income,0.136,BS,5
Cognizant,BS_Other Current Assets,-0.776,BS,5,Cognizant,BS_Other Current Assets,-0.774,BS,5
Cognizant,"BS_Other Current Assets, Total",-0.789,BS,5,Cognizant,"BS_Other Current Assets, Total",-0.789,BS,5
Cognizant,BS_Other Current Liabilities,-0.827,BS,5,Cognizant,BS_Other Current Liabilities,-0.799,BS,5
Cognizant,"BS_Other Current liabilities, Total",-0.866,BS,5,Cognizant,"BS_Other Current liabilities, Total",-0.848,BS,5
Cognizant,"BS_Other Equity, Total",0.31,BS,5,Cognizant,"BS_Other Equity, Total",0.396,BS,5
Cognizant,"BS_Other Liabilities, Total",-0.67,BS,5,Cognizant,"BS_Other Liabilities, Total",-0.636,BS,5
Cognizant,BS_Other Long Term Assets,-0.774,BS,5,Cognizant,BS_Other Long Term Assets,-0.748,BS,5
Cognizant,"BS_Other Long Term Assets, Total",-0.815,BS,5,Cognizant,"BS_Other Long Term Assets, Total",-0.79,BS,5
Cognizant,BS_Other Long Term Liabilities,-0.67,BS,5,Cognizant,BS_Other Long Term Liabilities,-0.636,BS,5
Cognizant,BS_Other Property/Plant/Equipment - Gross,-0.877,BS,5,Cognizant,BS_Other Property/Plant/Equipment - Gross,-0.86,BS,5
Cognizant,BS_Other Property/Plant/Equipment - Net,-0.694,BS,5,Cognizant,BS_Other Property/Plant/Equipment - Net,-0.648,BS,5
Cognizant,"BS_Property/Plant/Equipment, Total - Gross",-0.902,BS,5,Cognizant,"BS_Property/Plant/Equipment, Total - Gross",-0.89,BS,5
Cognizant,"BS_Property/Plant/Equipment, Total - Net",-0.86,BS,5,Cognizant,"BS_Property/Plant/Equipment, Total - Net",-0.869,BS,5
Cognizant,BS_Retained Earnings (Accumulated Deficit),-0.868,BS,5,Cognizant,BS_Retained Earnings (Accumulated Deficit),-0.853,BS,5
Cognizant,BS_Shares Outs - Common Stock Primary Issue,-0.251,BS,5,Cognizant,BS_Shares Outs - Common Stock Primary Issue,-0.574,BS,5
Cognizant,BS_Short Term Investments,-0.533,BS,5,Cognizant,BS_Short Term Investments,-0.725,BS,5
Cognizant,"BS_Tangible Book Value, Common Equity",-0.869,BS,5,Cognizant,"BS_Tangible Book Value, Common Equity",-0.881,BS,5
Cognizant,BS_Total Assets,-0.863,BS,5,Cognizant,BS_Total Assets,-0.851,BS,5
Cognizant,BS_Total Common Shares Outstanding,-0.251,BS,5,Cognizant,BS_Total Common Shares Outstanding,-0.574,BS,5
Cognizant,BS_Total Current Assets,-0.876,BS,5,Cognizant,BS_Total Current Assets,-0.861,BS,5
Cognizant,BS_Total Current Assets less Inventory,-0.876,BS,5,Cognizant,BS_Total Current Assets less Inventory,-0.861,BS,5
Cognizant,BS_Total Current Liabilities,-0.856,BS,5,Cognizant,BS_Total Current Liabilities,-0.849,BS,5
Cognizant,BS_Total Equity,-0.874,BS,5,Cognizant,BS_Total Equity,-0.861,BS,5
Cognizant,BS_Total Equity & Minority Interest,-0.874,BS,5,Cognizant,BS_Total Equity & Minority Interest,-0.861,BS,5
Cognizant,BS_Total Liabilities,-0.809,BS,5,Cognizant,BS_Total Liabilities,-0.81,BS,5
Cognizant,BS_Total Liabilities & Shareholders' Equity,-0.863,BS,5,Cognizant,BS_Total Liabilities & Shareholders' Equity,-0.851,BS,5
Cognizant,"BS_Total Operating Leases, Supplemental",-0.735,BS,5,Cognizant,"BS_Total Operating Leases, Supplemental",-0.761,BS,5
Cognizant,"BS_Total Receivables, Net",-0.871,BS,5,Cognizant,"BS_Total Receivables, Net",-0.865,BS,5
Cognizant,BS_Translation Adjustment,0.369,BS,5,Cognizant,BS_Translation Adjustment,0.578,BS,5
Cognizant,CF_Accounts Payable,-0.36,CF,5,Cognizant,CF_Accounts Payable,-0.259,CF,5
Cognizant,CF_Accounts Receivable,0.22,CF,5,Cognizant,CF_Accounts Receivable,0.503,CF,5
Cognizant,CF_Acquisition of Business,0.387,CF,5,Cognizant,CF_Acquisition of Business,0.297,CF,5
Cognizant,CF_Capital Expenditures,0.612,CF,5,Cognizant,CF_Capital Expenditures,0.599,CF,5
Cognizant,CF_Cash Taxes Paid,-0.846,CF,5,Cognizant,CF_Cash Taxes Paid,-0.827,CF,5
Cognizant,CF_Cash from Financing Activities,0.447,CF,5,Cognizant,CF_Cash from Financing Activities,0.58,CF,5
Cognizant,CF_Cash from Investing Activities,0.173,CF,5,Cognizant,CF_Cash from Investing Activities,0.094,CF,5
Cognizant,CF_Cash from Operating Activities,-0.606,CF,5,Cognizant,CF_Cash from Operating Activities,-0.61,CF,5
Cognizant,CF_Changes in Working Capital,0.264,CF,5,Cognizant,CF_Changes in Working Capital,0.522,CF,5
Cognizant,"CF_Common Stock, Net",0.622,CF,5,Cognizant,"CF_Common Stock, Net",0.614,CF,5
Cognizant,CF_Deferred Taxes,-0.022,CF,5,Cognizant,CF_Deferred Taxes,0.235,CF,5
Cognizant,CF_Depreciation,-0.683,CF,5,Cognizant,CF_Depreciation,-0.69,CF,5
Cognizant,CF_Depreciation/Depletion,-0.683,CF,5,Cognizant,CF_Depreciation/Depletion,-0.69,CF,5
Cognizant,CF_Financing Cash Flow Items,0.248,CF,5,Cognizant,CF_Financing Cash Flow Items,0.159,CF,5
Cognizant,CF_Foreign Exchange Effects,0.272,CF,5,Cognizant,CF_Foreign Exchange Effects,0.067,CF,5
Cognizant,CF_Free Cash Flow,-0.596,CF,5,Cognizant,CF_Free Cash Flow,-0.601,CF,5
Cognizant,"CF_Issuance (Retirement) of Stock, Net",0.609,CF,5,Cognizant,"CF_Issuance (Retirement) of Stock, Net",0.597,CF,5
Cognizant,CF_Net Cash - Beginning Balance,-0.824,CF,5,Cognizant,CF_Net Cash - Beginning Balance,-0.802,CF,5
Cognizant,CF_Net Cash - Ending Balance,-0.778,CF,5,Cognizant,CF_Net Cash - Ending Balance,-0.801,CF,5
Cognizant,CF_Net Changes in Working Capital,0.264,CF,5,Cognizant,CF_Net Changes in Working Capital,0.522,CF,5
Cognizant,CF_Net Income/Starting Line,-0.677,CF,5,Cognizant,CF_Net Income/Starting Line,-0.717,CF,5
Cognizant,CF_Non-Cash Items,-0.625,CF,5,Cognizant,CF_Non-Cash Items,-0.567,CF,5
Cognizant,CF_Options Exercised,-0.596,CF,5,Cognizant,CF_Options Exercised,-0.625,CF,5
Cognizant,CF_Other Assets,-0.172,CF,5,Cognizant,CF_Other Assets,-0.0,CF,5
Cognizant,CF_Other Financing Cash Flow,0.248,CF,5,Cognizant,CF_Other Financing Cash Flow,0.159,CF,5
Cognizant,"CF_Other Investing Cash Flow Items, Total",0.088,CF,5,Cognizant,"CF_Other Investing Cash Flow Items, Total",0.006,CF,5
Cognizant,CF_Other Liabilities,0.292,CF,5,Cognizant,CF_Other Liabilities,0.235,CF,5
Cognizant,CF_Other Non-Cash Items,-0.626,CF,5,Cognizant,CF_Other Non-Cash Items,-0.568,CF,5
Cognizant,CF_Purchase of Fixed Assets,0.612,CF,5,Cognizant,CF_Purchase of Fixed Assets,0.599,CF,5
Cognizant,CF_Purchase of Investments,0.494,CF,5,Cognizant,CF_Purchase of Investments,0.603,CF,5
Cognizant,CF_Repurchase/Retirement of Common,0.622,CF,5,Cognizant,CF_Repurchase/Retirement of Common,0.614,CF,5
Cognizant,CF_Sale/Maturity of Investment,-0.555,CF,5,Cognizant,CF_Sale/Maturity of Investment,-0.657,CF,5
Cognizant,EBIT(천원),-0.867,수익성,1,Cognizant,EBIT(천원),-0.864,수익성,1
Cognizant,EBITDA2(천원),-0.868,수익성,1,Cognizant,EBITDA2(천원),-0.862,수익성,1
Cognizant,EBITDA2마진율(비율),0.366,수익성,1,Cognizant,EBITDA2마진율(비율),0.194,수익성,1
Cognizant,EBITDA2증가율(YoY)(비율),0.889,성장성,1,Cognizant,EBITDA2증가율(YoY)(비율),0.883,성장성,1
Cognizant,"EPS(지배, Adj.)(원/주)",-0.827,수익성,2,Cognizant,"EPS(지배, Adj.)(원/주)",-0.849,수익성,2
Cognizant,EPS증가율(YoY)(비율),0.442,성장성,2,Cognizant,EPS증가율(YoY)(비율),0.43,성장성,2
Cognizant,Employment Number,-0.877,ET,2,Cognizant,Employment Number,-0.876,ET,2
Cognizant,"FS_Accounts Receivable Turnover, TTM",0.824,FS,5,Cognizant,"FS_Accounts Receivable Turnover, TTM",0.811,FS,5
Cognizant,"FS_Asset Turnover, TTM",0.75,FS,5,Cognizant,"FS_Asset Turnover, TTM",0.701,FS,5
Cognizant,"FS_Average Net Trade Cycle Days, TTM",-0.861,FS,5,Cognizant,"FS_Average Net Trade Cycle Days, TTM",-0.868,FS,5
Cognizant,"FS_Average Receivables Collection Days, TTM",-0.851,FS,5,Cognizant,"FS_Average Receivables Collection Days, TTM",-0.837,FS,5
Cognizant,FS_CAPEX,-0.723,FS,5,Cognizant,FS_CAPEX,-0.69,FS,5
Cognizant,FS_Cash & Cash Equivalents,-0.774,FS,5,Cognizant,FS_Cash & Cash Equivalents,-0.796,FS,5
Cognizant,FS_Cash & Short-Term Investments,-0.808,FS,5,Cognizant,FS_Cash & Short-Term Investments,-0.832,FS,5
Cognizant,FS_Common Equity - Total,-0.874,FS,5,Cognizant,FS_Common Equity - Total,-0.861,FS,5
Cognizant,FS_Common Shares - Outstanding - Total,-0.35,FS,5,Cognizant,FS_Common Shares - Outstanding - Total,-0.498,FS,5
Cognizant,FS_Current Ratio,0.758,FS,5,Cognizant,FS_Current Ratio,0.743,FS,5
Cognizant,"FS_Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",-0.834,FS,5,Cognizant,"FS_Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",-0.823,FS,5
Cognizant,FS_EBITDA Margin - %,0.366,FS,5,Cognizant,FS_EBITDA Margin - %,0.194,FS,5
Cognizant,FS_EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,-0.827,FS,5,Cognizant,FS_EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,-0.849,FS,5
Cognizant,"FS_Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",-0.868,FS,5,Cognizant,"FS_Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",-0.862,FS,5
Cognizant,FS_Free Cash Flow Net of Dividends,-0.653,FS,5,Cognizant,FS_Free Cash Flow Net of Dividends,-0.665,FS,5
Cognizant,"FS_Free Cash Flow Yield - %, TTM",-0.91,FS,5,Cognizant,"FS_Free Cash Flow Yield - %, TTM",-0.934,FS,5
Cognizant,FS_Gross Profit - Industrials/Property - Total,-0.877,FS,5,Cognizant,FS_Gross Profit - Industrials/Property - Total,-0.873,FS,5
Cognizant,FS_Gross Profit Margin - %,0.758,FS,5,Cognizant,FS_Gross Profit Margin - %,0.718,FS,5
Cognizant,FS_Income Tax Rate - %,-0.537,FS,5,Cognizant,FS_Income Tax Rate - %,-0.486,FS,5
Cognizant,FS_Income before Discontinued Operations & Extraordinary Items,-0.836,FS,5,Cognizant,FS_Income before Discontinued Operations & Extraordinary Items,-0.855,FS,5
Cognizant,FS_Income before Tax Margin - %,0.72,FS,5,Cognizant,FS_Income before Tax Margin - %,0.694,FS,5
Cognizant,"FS_Income before Tax Margin - %, TTM",0.745,FS,5,Cognizant,"FS_Income before Tax Margin - %, TTM",0.784,FS,5
Cognizant,FS_Market Capitalization,-0.8,FS,5,Cognizant,FS_Market Capitalization,-0.791,FS,5
Cognizant,FS_Net Cash Flow from Operating Activities,-0.729,FS,5,Cognizant,FS_Net Cash Flow from Operating Activities,-0.72,FS,5
Cognizant,FS_Net Change in Cash - Total,-0.009,FS,5,Cognizant,FS_Net Change in Cash - Total,-0.071,FS,5
Cognizant,FS_Net Margin - %,0.744,FS,5,Cognizant,FS_Net Margin - %,0.691,FS,5
Cognizant,FS_Operating Margin - %,0.398,FS,5,Cognizant,FS_Operating Margin - %,0.216,FS,5
Cognizant,FS_Operating Profit before Non-Recurring Income/Expense,-0.865,FS,5,Cognizant,FS_Operating Profit before Non-Recurring Income/Expense,-0.862,FS,5
Cognizant,"FS_Payables Turnover, TTM",-0.53,FS,5,Cognizant,"FS_Payables Turnover, TTM",-0.721,FS,5
Cognizant,"FS_Pretax ROA - %, TTM",0.809,FS,5,Cognizant,"FS_Pretax ROA - %, TTM",0.801,FS,5
Cognizant,FS_ROA,0.836,FS,5,Cognizant,FS_ROA,0.824,FS,5
Cognizant,FS_ROE,0.863,FS,5,Cognizant,FS_ROE,0.855,FS,5
Cognizant,FS_ROIC,0.843,FS,5,Cognizant,FS_ROIC,0.818,FS,5
Cognizant,"FS_Reinvestment Rate - %, TTM",0.84,FS,5,Cognizant,"FS_Reinvestment Rate - %, TTM",0.845,FS,5
Cognizant,FS_Revenue from Business Activities - Total,-0.869,FS,5,Cognizant,FS_Revenue from Business Activities - Total,-0.866,FS,5
Cognizant,FS_Shares used to calculate Diluted EPS - Total,0.18,FS,5,Cognizant,FS_Shares used to calculate Diluted EPS - Total,-0.161,FS,5
Cognizant,"FS_Tax Complement, TTM",0.701,FS,5,Cognizant,"FS_Tax Complement, TTM",0.653,FS,5
Cognizant,FS_Total Assets,-0.863,FS,5,Cognizant,FS_Total Assets,-0.851,FS,5
Cognizant,"FS_Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM",-0.611,FS,5,Cognizant,"FS_Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM",-0.537,FS,5
Cognizant,FS_Working Capital to Total Assets,0.767,FS,5,Cognizant,FS_Working Capital to Total Assets,0.768,FS,5
Cognizant,Free Cash Flow2(천원),-0.596,수익성,0,Cognizant,Free Cash Flow2(천원),-0.601,수익성,0
Cognizant,Gross Investment (GI),-0.827,성장성,2,Cognizant,Gross Investment (GI),-0.822,성장성,2
Cognizant,IS_Basic EPS Excluding Extraordinary Items,-0.83,IS,5,Cognizant,IS_Basic EPS Excluding Extraordinary Items,-0.852,IS,5
Cognizant,IS_Basic EPS Including Extraordinary Items,-0.799,IS,5,Cognizant,IS_Basic EPS Including Extraordinary Items,-0.813,IS,5
Cognizant,IS_Basic Normalized EPS,-0.848,IS,5,Cognizant,IS_Basic Normalized EPS,-0.844,IS,5
Cognizant,IS_Basic Weighted Average Shares,-0.304,IS,5,Cognizant,IS_Basic Weighted Average Shares,-0.613,IS,5
Cognizant,IS_Cost of Revenue,-0.86,IS,5,Cognizant,IS_Cost of Revenue,-0.858,IS,5
Cognizant,"IS_Cost of Revenue, Total",-0.86,IS,5,Cognizant,"IS_Cost of Revenue, Total",-0.858,IS,5
Cognizant,IS_Depreciation,-0.825,IS,5,Cognizant,IS_Depreciation,-0.826,IS,5
Cognizant,"IS_Depreciation, Supplemental",-0.834,IS,5,Cognizant,"IS_Depreciation, Supplemental",-0.823,IS,5
Cognizant,IS_Depreciation/Amortization,-0.825,IS,5,Cognizant,IS_Depreciation/Amortization,-0.826,IS,5
Cognizant,IS_Diluted EPS Excluding ExtraOrd Items,-0.833,IS,5,Cognizant,IS_Diluted EPS Excluding ExtraOrd Items,-0.855,IS,5
Cognizant,IS_Diluted EPS Including ExtraOrd Items,-0.802,IS,5,Cognizant,IS_Diluted EPS Including ExtraOrd Items,-0.816,IS,5
Cognizant,IS_Diluted Net Income,-0.804,IS,5,Cognizant,IS_Diluted Net Income,-0.815,IS,5
Cognizant,IS_Diluted Normalized EPS,-0.849,IS,5,Cognizant,IS_Diluted Normalized EPS,-0.846,IS,5
Cognizant,IS_Diluted Weighted Average Shares,0.18,IS,5,Cognizant,IS_Diluted Weighted Average Shares,-0.161,IS,5
Cognizant,IS_Effect of Special Items on Income Taxes,0.244,IS,5,Cognizant,IS_Effect of Special Items on Income Taxes,0.095,IS,5
Cognizant,IS_Gross Profit,-0.877,IS,5,Cognizant,IS_Gross Profit,-0.873,IS,5
Cognizant,IS_Income Available to Com Excl ExtraOrd,-0.836,IS,5,Cognizant,IS_Income Available to Com Excl ExtraOrd,-0.855,IS,5
Cognizant,IS_Income Available to Com Incl ExtraOrd,-0.804,IS,5,Cognizant,IS_Income Available to Com Incl ExtraOrd,-0.815,IS,5
Cognizant,"IS_Interest Exp.(Inc.),Net-Operating, Total",-0.598,IS,5,Cognizant,"IS_Interest Exp.(Inc.),Net-Operating, Total",-0.502,IS,5
Cognizant,"IS_Interest Inc.(Exp.),Net-Non-Op., Total",-0.112,IS,5,Cognizant,"IS_Interest Inc.(Exp.),Net-Non-Op., Total",-0.192,IS,5
Cognizant,IS_Interest Income - Non-Operating,-0.707,IS,5,Cognizant,IS_Interest Income - Non-Operating,-0.766,IS,5
Cognizant,IS_Interest/Invest Income - Non-Operating,-0.182,IS,5,Cognizant,IS_Interest/Invest Income - Non-Operating,-0.256,IS,5
Cognizant,IS_Interest/Investment Income - Operating,-0.598,IS,5,Cognizant,IS_Interest/Investment Income - Operating,-0.502,IS,5
Cognizant,IS_Investment Income - Non-Operating,0.142,IS,5,Cognizant,IS_Investment Income - Non-Operating,0.11,IS,5
Cognizant,IS_Investment Income - Operating,-0.598,IS,5,Cognizant,IS_Investment Income - Operating,-0.502,IS,5
Cognizant,IS_Labor & Related Expense,-0.829,IS,5,Cognizant,IS_Labor & Related Expense,-0.801,IS,5
Cognizant,IS_Net Income,-0.804,IS,5,Cognizant,IS_Net Income,-0.815,IS,5
Cognizant,IS_Net Income After Taxes,-0.838,IS,5,Cognizant,IS_Net Income After Taxes,-0.857,IS,5
Cognizant,IS_Net Income Before Extra. Items,-0.836,IS,5,Cognizant,IS_Net Income Before Extra. Items,-0.855,IS,5
Cognizant,IS_Net Income Before Taxes,-0.861,IS,5,Cognizant,IS_Net Income Before Taxes,-0.87,IS,5
Cognizant,IS_Net Sales,-0.869,IS,5,Cognizant,IS_Net Sales,-0.866,IS,5
Cognizant,IS_Normalized EBIT,-0.867,IS,5,Cognizant,IS_Normalized EBIT,-0.864,IS,5
Cognizant,IS_Normalized EBITDA,-0.869,IS,5,Cognizant,IS_Normalized EBITDA,-0.862,IS,5
Cognizant,IS_Normalized Inc. Avail to Com.,-0.856,IS,5,Cognizant,IS_Normalized Inc. Avail to Com.,-0.853,IS,5
Cognizant,IS_Normalized Income After Taxes,-0.856,IS,5,Cognizant,IS_Normalized Income After Taxes,-0.852,IS,5
Cognizant,IS_Normalized Income Before Taxes,-0.869,IS,5,Cognizant,IS_Normalized Income Before Taxes,-0.867,IS,5
Cognizant,IS_Operating Income,-0.863,IS,5,Cognizant,IS_Operating Income,-0.872,IS,5
Cognizant,IS_Other Non-Operating Income (Expense),-0.09,IS,5,Cognizant,IS_Other Non-Operating Income (Expense),-0.066,IS,5
Cognizant,"IS_Other, Net",-0.09,IS,5,Cognizant,"IS_Other, Net",-0.066,IS,5
Cognizant,IS_Provision for Income Taxes,-0.811,IS,5,Cognizant,IS_Provision for Income Taxes,-0.799,IS,5
Cognizant,IS_Revenue,-0.869,IS,5,Cognizant,IS_Revenue,-0.866,IS,5
Cognizant,"IS_Selling/General/Admin. Expenses, Total",-0.873,IS,5,Cognizant,"IS_Selling/General/Admin. Expenses, Total",-0.871,IS,5
Cognizant,IS_Selling/General/Administrative Expense,-0.873,IS,5,Cognizant,IS_Selling/General/Administrative Expense,-0.873,IS,5
Cognizant,"IS_Stock-Based Compensation, Supplemental",-0.773,IS,5,Cognizant,"IS_Stock-Based Compensation, Supplemental",-0.738,IS,5
Cognizant,IS_Total Operating Expense,-0.866,IS,5,Cognizant,IS_Total Operating Expense,-0.863,IS,5
Cognizant,IS_Total Revenue,-0.869,IS,5,Cognizant,IS_Total Revenue,-0.866,IS,5
Cognizant,Opex Margin,0.366,수익성,0,Cognizant,Opex Margin,0.191,수익성,0
Cognizant,ROA(비율),0.836,수익성,1,Cognizant,ROA(비율),0.824,수익성,1
Cognizant,ROE(지배)(비율),0.863,수익성,1,Cognizant,ROE(지배)(비율),0.855,수익성,1
Cognizant,SG&A,-0.873,수익성,2,Cognizant,SG&A,-0.871,수익성,2
Cognizant,단기투자자산,-0.808,안정성,1,Cognizant,단기투자자산,-0.832,안정성,1
Cognizant,당기순이익(천원),-0.804,수익성,1,Cognizant,당기순이익(천원),-0.815,수익성,1
Cognizant,매입채무회전율,-0.406,활동성,2,Cognizant,매입채무회전율,-0.628,활동성,2
Cognizant,매출액(천원),-0.869,성장성,0,Cognizant,매출액(천원),-0.866,성장성,0
Cognizant,매출액이익률(비율),0.758,수익성,0,Cognizant,매출액이익률(비율),0.718,수익성,0
Cognizant,매출원가(천원),-0.86,성장성,2,Cognizant,매출원가(천원),-0.858,성장성,2
Cognizant,매출채권회전율,-0.09,활동성,2,Cognizant,매출채권회전율,0.184,활동성,2
Cognizant,무형자산,-0.741,안정성,2,Cognizant,무형자산,-0.699,안정성,2
Cognizant,부채비율(비율),-0.65,안정성,0,Cognizant,부채비율(비율),-0.58,안정성,0
Cognizant,부채총계(천원),-0.809,안정성,2,Cognizant,부채총계(천원),-0.81,안정성,2
Cognizant,비유동비율(천원),-0.75,안정성,2,Cognizant,비유동비율(천원),-0.748,안정성,2
Cognizant,비유동자산(천원),-0.783,안정성,2,Cognizant,비유동자산(천원),-0.789,안정성,2
Cognizant,순부채(천원),0.721,안정성,2,Cognizant,순부채(천원),0.811,안정성,2
Cognizant,순이익률(비율),0.744,수익성,2,Cognizant,순이익률(비율),0.691,수익성,2
Cognizant,순이익증가율(YoY)(비율),0.163,성장성,1,Cognizant,순이익증가율(YoY)(비율),0.189,성장성,1
Cognizant,영업이익(천원),-0.863,수익성,1,Cognizant,영업이익(천원),-0.872,수익성,1
Cognizant,영업이익률(비율),0.398,수익성,2,Cognizant,영업이익률(비율),0.216,수익성,2
Cognizant,영업이익증가율(YoY)(연도),0.882,성장성,1,Cognizant,영업이익증가율(YoY)(연도),0.922,성장성,1
Cognizant,운전자본증감(천원),0.264,안정성,2,Cognizant,운전자본증감(천원),0.522,안정성,2
Cognizant,유동비율(비율),0.758,안정성,2,Cognizant,유동비율(비율),0.743,안정성,2
Cognizant,유동자산(천원),-0.876,안정성,2,Cognizant,유동자산(천원),-0.861,안정성,2
Cognizant,유형자산감상비 누계,0.863,안정성,1,Cognizant,유형자산감상비 누계,0.843,안정성,1
Cognizant,이익잉여금(천원),-0.868,수익성,2,Cognizant,이익잉여금(천원),-0.853,수익성,2
Cognizant,이자보상율,-0.056,안정성,2,Cognizant,이자보상율,-0.102,안정성,2
Cognizant,인당매출s,-0.885,성장성,0,Cognizant,인당매출s,-0.886,성장성,0
Cognizant,인당순이익s,0.027,수익성,2,Cognizant,인당순이익s,-0.283,수익성,2
Cognizant,인당영업이익s,-0.592,수익성,1,Cognizant,인당영업이익s,-0.784,수익성,1
Cognizant,자기자본비율,0.656,안정성,2,Cognizant,자기자본비율,0.575,안정성,2
Cognizant,자본금(천원),-0.856,안정성,2,Cognizant,자본금(천원),-0.861,안정성,2
Cognizant,자산총계(천원),-0.863,안정성,2,Cognizant,자산총계(천원),-0.851,안정성,2
Cognizant,재고자산회전율(비율),-0.47,활동성,2,Cognizant,재고자산회전율(비율),-0.412,활동성,2
Cognizant,총자산회전율(비율),0.75,활동성,0,Cognizant,총자산회전율(비율),0.701,활동성,0
Cognizant,투자비 대비 매출 (Rev/GI)s,0.307,성장성,0,Cognizant,투자비 대비 매출 (Rev/GI)s,0.163,성장성,0
Cognizant,매출총이익(천원),-0.877,수익성,0,Cognizant,매출총이익(천원),-0.873,수익성,0
Cognizant,무형자산회전율s,0.407,활동성,0,Cognizant,무형자산회전율s,0.298,활동성,0
