company,variable,corr,group,importance,company,variable,corr,group,importance
TCS,BS_Income Taxes Payable,0.636,BS,5.0,TCS,BS_Income Taxes Payable,0.5,BS,5.0
TCS,BS_Intangibles - Gross,0.506,BS,5.0,TCS,BS_Intangibles - Gross,0.401,BS,5.0
TCS,BS_Intangibles - Net,-0.731,BS,5.0,TCS,BS_Intangibles - Net,-0.68,BS,5.0
TCS,"BS_Intangibles, Net",0.187,BS,5.0,TCS,"BS_Intangibles, Net",-0.397,BS,5.0
TCS,BS_Inventories - Finished Goods,-0.416,BS,5.0,TCS,BS_Inventories - Finished Goods,-0.337,BS,5.0
TCS,BS_Inventories - Raw Materials,-0.344,BS,5.0,TCS,BS_Inventories - Raw Materials,-0.182,BS,5.0
TCS,BS_LT Investments - Other,-0.617,BS,5.0,TCS,BS_LT Investments - Other,-0.638,BS,5.0
TCS,BS_Land/Improvements - Gross,-0.782,BS,5.0,TCS,BS_Land/Improvements - Gross,-0.748,BS,5.0
TCS,BS_Long Term Investments,-0.617,BS,5.0,TCS,BS_Long Term Investments,-0.638,BS,5.0
TCS,BS_Machinery/Equipment - Gross,0.727,BS,5.0,TCS,BS_Machinery/Equipment - Gross,0.603,BS,5.0
TCS,BS_Minority Interest,0.028,BS,5.0,TCS,BS_Minority Interest,-0.027,BS,5.0
TCS,BS_Minority Interest - Non Redeemable,0.028,BS,5.0,TCS,BS_Minority Interest - Non Redeemable,-0.027,BS,5.0
TCS,BS_Net Debt Incl. Pref.Stock & Min.Interest,-0.703,BS,5.0,TCS,BS_Net Debt Incl. Pref.Stock & Min.Interest,-0.648,BS,5.0
TCS,BS_Note Receivable - Long Term,-0.022,BS,5.0,TCS,BS_Note Receivable - Long Term,0.29,BS,5.0
TCS,BS_Notes Receivable - Short Term,0.515,BS,5.0,TCS,BS_Notes Receivable - Short Term,0.361,BS,5.0
TCS,BS_Number of Common Shareholders,-0.592,BS,5.0,TCS,BS_Number of Common Shareholders,-0.642,BS,5.0
TCS,BS_Other Comprehensive Income,0.384,BS,5.0,TCS,BS_Other Comprehensive Income,0.331,BS,5.0
TCS,BS_Other Current Assets,0.147,BS,5.0,TCS,BS_Other Current Assets,0.157,BS,5.0
TCS,"BS_Other Current Assets, Total",0.166,BS,5.0,TCS,"BS_Other Current Assets, Total",0.169,BS,5.0
TCS,BS_Other Current Liabilities,0.182,BS,5.0,TCS,BS_Other Current Liabilities,0.108,BS,5.0
TCS,"BS_Other Current liabilities, Total",0.447,BS,5.0,TCS,"BS_Other Current liabilities, Total",0.218,BS,5.0
TCS,"BS_Other Equity, Total",0.111,BS,5.0,TCS,"BS_Other Equity, Total",0.138,BS,5.0
TCS,"BS_Other Liabilities, Total",0.788,BS,5.0,TCS,"BS_Other Liabilities, Total",0.72,BS,5.0
TCS,BS_Other Long Term Assets,-0.677,BS,5.0,TCS,BS_Other Long Term Assets,-0.647,BS,5.0
TCS,"BS_Other Long Term Assets, Total",0.542,BS,5.0,TCS,"BS_Other Long Term Assets, Total",0.499,BS,5.0
TCS,BS_Other Long Term Liabilities,0.758,BS,5.0,TCS,BS_Other Long Term Liabilities,0.717,BS,5.0
TCS,BS_Other Payables,-0.072,BS,5.0,TCS,BS_Other Payables,-0.004,BS,5.0
TCS,BS_Other Property/Plant/Equipment - Gross,0.553,BS,5.0,TCS,BS_Other Property/Plant/Equipment - Gross,0.332,BS,5.0
TCS,BS_Pension Benefits - Underfunded,0.6,BS,5.0,TCS,BS_Pension Benefits - Underfunded,0.335,BS,5.0
TCS,BS_Period End FX Rate (INR/USD),-0.714,BS,5.0,TCS,BS_Period End FX Rate (INR/USD),-0.655,BS,5.0
TCS,BS_Prepaid Expenses,0.482,BS,5.0,TCS,BS_Prepaid Expenses,0.117,BS,5.0
TCS,"BS_Property/Plant/Equipment, Total - Gross",0.706,BS,5.0,TCS,"BS_Property/Plant/Equipment, Total - Gross",0.589,BS,5.0
TCS,"BS_Property/Plant/Equipment, Total - Net",0.699,BS,5.0,TCS,"BS_Property/Plant/Equipment, Total - Net",0.592,BS,5.0
TCS,BS_Receivables - Other,0.176,BS,5.0,TCS,BS_Receivables - Other,0.068,BS,5.0
TCS,BS_Redeemable Preferred Stock,-0.737,BS,5.0,TCS,BS_Redeemable Preferred Stock,-0.713,BS,5.0
TCS,"BS_Redeemable Preferred Stock, Total",-0.737,BS,5.0,TCS,"BS_Redeemable Preferred Stock, Total",-0.713,BS,5.0
TCS,BS_Restricted Cash - Current,0.658,BS,5.0,TCS,BS_Restricted Cash - Current,0.617,BS,5.0
TCS,BS_Retained Earnings (Accumulated Deficit),0.692,BS,5.0,TCS,BS_Retained Earnings (Accumulated Deficit),0.635,BS,5.0
TCS,BS_Shares Outs - Common Stock Primary Issue,-0.648,BS,5.0,TCS,BS_Shares Outs - Common Stock Primary Issue,-0.463,BS,5.0
TCS,BS_Shares Outstanding - Preferred Issue 1,-0.753,BS,5.0,TCS,BS_Shares Outstanding - Preferred Issue 1,-0.732,BS,5.0
TCS,BS_Short Term Investments,0.701,BS,5.0,TCS,BS_Short Term Investments,0.605,BS,5.0
TCS,"BS_Tangible Book Value, Common Equity",0.699,BS,5.0,TCS,"BS_Tangible Book Value, Common Equity",0.643,BS,5.0
TCS,BS_Total Assets,0.731,BS,5.0,TCS,BS_Total Assets,0.637,BS,5.0
TCS,BS_Total Common Shares Outstanding,-0.648,BS,5.0,TCS,BS_Total Common Shares Outstanding,-0.463,BS,5.0
TCS,BS_Total Current Assets,0.747,BS,5.0,TCS,BS_Total Current Assets,0.66,BS,5.0
TCS,BS_Total Current Assets less Inventory,0.746,BS,5.0,TCS,BS_Total Current Assets less Inventory,0.659,BS,5.0
TCS,BS_Total Current Liabilities,0.683,BS,5.0,TCS,BS_Total Current Liabilities,0.552,BS,5.0
TCS,BS_Total Debt,0.504,BS,5.0,TCS,BS_Total Debt,0.184,BS,5.0
TCS,BS_Total Equity,0.689,BS,5.0,TCS,BS_Total Equity,0.629,BS,5.0
TCS,BS_Total Equity & Minority Interest,0.689,BS,5.0,TCS,BS_Total Equity & Minority Interest,0.629,BS,5.0
TCS,BS_Total Inventory,0.02,BS,5.0,TCS,BS_Total Inventory,-0.368,BS,5.0
TCS,BS_Total Liabilities,0.694,BS,5.0,TCS,BS_Total Liabilities,0.571,BS,5.0
TCS,BS_Total Liabilities & Shareholders' Equity,0.731,BS,5.0,TCS,BS_Total Liabilities & Shareholders' Equity,0.637,BS,5.0
TCS,BS_Total Long Term Debt,0.491,BS,5.0,TCS,BS_Total Long Term Debt,0.16,BS,5.0
TCS,BS_Total Preferred Shares Outstanding,-0.753,BS,5.0,TCS,BS_Total Preferred Shares Outstanding,-0.732,BS,5.0
TCS,"BS_Total Receivables, Net",0.732,BS,5.0,TCS,"BS_Total Receivables, Net",0.643,BS,5.0
TCS,BS_Translation Adjustment,0.628,BS,5.0,TCS,BS_Translation Adjustment,0.504,BS,5.0
TCS,CF_Acquisition of Business,0.103,CF,5.0,TCS,CF_Acquisition of Business,0.011,CF,5.0
TCS,CF_Avg. FX Rate (INR/USD),-0.749,CF,5.0,TCS,CF_Avg. FX Rate (INR/USD),-0.698,CF,5.0
TCS,CF_Capital Expenditures,-0.128,CF,5.0,TCS,CF_Capital Expenditures,-0.089,CF,5.0
TCS,CF_Cash Dividends Paid - Common,-0.401,CF,5.0,TCS,CF_Cash Dividends Paid - Common,-0.497,CF,5.0
TCS,CF_Cash Interest Paid,0.47,CF,5.0,TCS,CF_Cash Interest Paid,0.31,CF,5.0
TCS,CF_Cash Taxes Paid,0.358,CF,5.0,TCS,CF_Cash Taxes Paid,0.306,CF,5.0
TCS,CF_Cash from Financing Activities,-0.531,CF,5.0,TCS,CF_Cash from Financing Activities,-0.577,CF,5.0
TCS,CF_Cash from Investing Activities,0.026,CF,5.0,TCS,CF_Cash from Investing Activities,0.305,CF,5.0
TCS,CF_Cash from Operating Activities,0.573,CF,5.0,TCS,CF_Cash from Operating Activities,0.481,CF,5.0
TCS,CF_Changes in Working Capital,-0.379,CF,5.0,TCS,CF_Changes in Working Capital,-0.204,CF,5.0
TCS,"CF_Common Stock, Net",-0.553,CF,5.0,TCS,"CF_Common Stock, Net",-0.439,CF,5.0
TCS,CF_Financing Cash Flow Items,-0.37,CF,5.0,TCS,CF_Financing Cash Flow Items,-0.398,CF,5.0
TCS,CF_Foreign Exchange Effects,0.023,CF,5.0,TCS,CF_Foreign Exchange Effects,-0.047,CF,5.0
TCS,CF_Free Cash Flow,0.595,CF,5.0,TCS,CF_Free Cash Flow,0.504,CF,5.0
TCS,"CF_Investment, Net",0.516,CF,5.0,TCS,"CF_Investment, Net",0.504,CF,5.0
TCS,"CF_Issuance (Retirement) of Debt, Net",-0.416,CF,5.0,TCS,"CF_Issuance (Retirement) of Debt, Net",-0.118,CF,5.0
TCS,"CF_Issuance (Retirement) of Stock, Net",-0.555,CF,5.0,TCS,"CF_Issuance (Retirement) of Stock, Net",-0.442,CF,5.0
TCS,CF_Long Term Debt Reduction,-0.506,CF,5.0,TCS,CF_Long Term Debt Reduction,-0.247,CF,5.0
TCS,"CF_Long Term Debt, Net",-0.429,CF,5.0,TCS,"CF_Long Term Debt, Net",-0.065,CF,5.0
TCS,CF_Net Cash - Beginning Balance,0.56,CF,5.0,TCS,CF_Net Cash - Beginning Balance,0.405,CF,5.0
TCS,CF_Net Cash - Ending Balance,0.609,CF,5.0,TCS,CF_Net Cash - Ending Balance,0.543,CF,5.0
TCS,CF_Other Financing Cash Flow,-0.37,CF,5.0,TCS,CF_Other Financing Cash Flow,-0.398,CF,5.0
TCS,CF_Other Investing Cash Flow,0.333,CF,5.0,TCS,CF_Other Investing Cash Flow,0.273,CF,5.0
TCS,"CF_Other Investing Cash Flow Items, Total",0.042,CF,5.0,TCS,"CF_Other Investing Cash Flow Items, Total",0.325,CF,5.0
TCS,CF_Other Operating Cash Flow,-0.354,CF,5.0,TCS,CF_Other Operating Cash Flow,-0.159,CF,5.0
TCS,"CF_Preferred Stock, Net",-0.694,CF,5.0,TCS,"CF_Preferred Stock, Net",-0.684,CF,5.0
TCS,CF_Purchase of Fixed Assets,-0.07,CF,5.0,TCS,CF_Purchase of Fixed Assets,-0.073,CF,5.0
TCS,CF_Purchase of Investments,-0.475,CF,5.0,TCS,CF_Purchase of Investments,-0.493,CF,5.0
TCS,CF_Sale of Fixed Assets,0.193,CF,5.0,TCS,CF_Sale of Fixed Assets,0.269,CF,5.0
TCS,CF_Sale/Maturity of Investment,0.138,CF,5.0,TCS,CF_Sale/Maturity of Investment,0.274,CF,5.0
TCS,"CF_Short Term Debt, Net",0.271,CF,5.0,TCS,"CF_Short Term Debt, Net",0.211,CF,5.0
TCS,CF_Total Cash Dividends Paid,-0.401,CF,5.0,TCS,CF_Total Cash Dividends Paid,-0.497,CF,5.0
TCS,CF_Total Debt Issued,-0.765,CF,5.0,TCS,CF_Total Debt Issued,-0.744,CF,5.0
TCS,CF_Total Debt Reduction,0.765,CF,5.0,TCS,CF_Total Debt Reduction,0.744,CF,5.0
TCS,EBIT(천원),0.736,수익성,1.0,TCS,EBIT(천원),0.628,수익성,1.0
TCS,EBITDA2(천원),0.741,수익성,1.0,TCS,EBITDA2(천원),0.633,수익성,1.0
TCS,EBITDA2마진율(비율),-0.178,수익성,1.0,TCS,EBITDA2마진율(비율),-0.246,수익성,1.0
TCS,EBITDA2증가율(YoY)(비율),-0.261,성장성,1.0,TCS,EBITDA2증가율(YoY)(비율),-0.285,성장성,1.0
TCS,"EPS(지배, Adj.)(원/주)",0.764,수익성,2.0,TCS,"EPS(지배, Adj.)(원/주)",0.671,수익성,2.0
TCS,EPS증가율(YoY)(비율),-0.016,성장성,2.0,TCS,EPS증가율(YoY)(비율),-0.009,성장성,2.0
TCS,Employment Number,0.737,ET,2.0,TCS,Employment Number,0.64,ET,2.0
TCS,"FS_Accounts Receivable Turnover, TTM",0.535,FS,5.0,TCS,"FS_Accounts Receivable Turnover, TTM",0.656,FS,5.0
TCS,"FS_Asset Turnover, TTM",0.149,FS,5.0,TCS,"FS_Asset Turnover, TTM",0.271,FS,5.0
TCS,"FS_Average Inventory Days, TTM",0.548,FS,5.0,TCS,"FS_Average Inventory Days, TTM",0.509,FS,5.0
TCS,"FS_Average Net Trade Cycle Days, TTM",-0.488,FS,5.0,TCS,"FS_Average Net Trade Cycle Days, TTM",-0.463,FS,5.0
TCS,"FS_Average Receivables Collection Days, TTM",-0.563,FS,5.0,TCS,"FS_Average Receivables Collection Days, TTM",-0.677,FS,5.0
TCS,FS_CAPEX,0.075,FS,5.0,TCS,FS_CAPEX,-0.03,FS,5.0
TCS,FS_Cash & Cash Equivalents,0.365,FS,5.0,TCS,FS_Cash & Cash Equivalents,0.444,FS,5.0
TCS,FS_Cash & Short-Term Investments,0.726,FS,5.0,TCS,FS_Cash & Short-Term Investments,0.649,FS,5.0
TCS,FS_Common Equity - Total,0.69,FS,5.0,TCS,FS_Common Equity - Total,0.63,FS,5.0
TCS,FS_Common Shares - Outstanding - Total,0.175,FS,5.0,TCS,FS_Common Shares - Outstanding - Total,0.177,FS,5.0
TCS,FS_Current Ratio,0.4,FS,5.0,TCS,FS_Current Ratio,0.543,FS,5.0
TCS,FS_Debt - Total,0.492,FS,5.0,TCS,FS_Debt - Total,0.158,FS,5.0
TCS,FS_Dividend Coverage - %,-0.165,FS,5.0,TCS,FS_Dividend Coverage - %,-0.086,FS,5.0
TCS,FS_Dividend Payout Ratio - %,0.124,FS,5.0,TCS,FS_Dividend Payout Ratio - %,0.156,FS,5.0
TCS,"FS_Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",-0.012,FS,5.0,TCS,"FS_Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",0.16,FS,5.0
TCS,FS_EBITDA Margin - %,-0.178,FS,5.0,TCS,FS_EBITDA Margin - %,-0.246,FS,5.0
TCS,FS_EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,0.764,FS,5.0,TCS,FS_EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,0.671,FS,5.0
TCS,FS_Earnings Retention Rate,-0.124,FS,5.0,TCS,FS_Earnings Retention Rate,-0.157,FS,5.0
TCS,"FS_Earnings Retention Rate, TTM",-0.322,FS,5.0,TCS,"FS_Earnings Retention Rate, TTM",-0.384,FS,5.0
TCS,"FS_Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",0.741,FS,5.0,TCS,"FS_Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",0.633,FS,5.0
TCS,FS_Free Cash Flow Net of Dividends,0.287,FS,5.0,TCS,FS_Free Cash Flow Net of Dividends,0.121,FS,5.0
TCS,"FS_Free Cash Flow Yield - %, TTM",-0.186,FS,5.0,TCS,"FS_Free Cash Flow Yield - %, TTM",-0.098,FS,5.0
TCS,FS_Gross Profit - Industrials/Property - Total,0.765,FS,5.0,TCS,FS_Gross Profit - Industrials/Property - Total,0.675,FS,5.0
TCS,FS_Gross Profit Margin - %,0.444,FS,5.0,TCS,FS_Gross Profit Margin - %,0.347,FS,5.0
TCS,FS_Income Tax Rate - %,0.587,FS,5.0,TCS,FS_Income Tax Rate - %,0.515,FS,5.0
TCS,FS_Income before Discontinued Operations & Extraordinary Items,0.743,FS,5.0,TCS,FS_Income before Discontinued Operations & Extraordinary Items,0.649,FS,5.0
TCS,FS_Income before Tax Margin - %,0.084,FS,5.0,TCS,FS_Income before Tax Margin - %,0.17,FS,5.0
TCS,"FS_Income before Tax Margin - %, TTM",0.156,FS,5.0,TCS,"FS_Income before Tax Margin - %, TTM",0.29,FS,5.0
TCS,FS_Interest Coverage Ratio,-0.005,FS,5.0,TCS,FS_Interest Coverage Ratio,0.137,FS,5.0
TCS,"FS_Inventory Turnover, TTM",-0.254,FS,5.0,TCS,"FS_Inventory Turnover, TTM",-0.128,FS,5.0
TCS,FS_Market Capitalization,0.787,FS,5.0,TCS,FS_Market Capitalization,0.705,FS,5.0
TCS,FS_Net Cash Flow from Operating Activities,0.748,FS,5.0,TCS,FS_Net Cash Flow from Operating Activities,0.668,FS,5.0
TCS,FS_Net Change in Cash - Total,0.15,FS,5.0,TCS,FS_Net Change in Cash - Total,0.087,FS,5.0
TCS,FS_Net Margin - %,-0.266,FS,5.0,TCS,FS_Net Margin - %,-0.133,FS,5.0
TCS,FS_Operating Margin - %,-0.186,FS,5.0,TCS,FS_Operating Margin - %,-0.204,FS,5.0
TCS,FS_Operating Profit before Non-Recurring Income/Expense,0.736,FS,5.0,TCS,FS_Operating Profit before Non-Recurring Income/Expense,0.628,FS,5.0
TCS,"FS_Payables Turnover, TTM",-0.342,FS,5.0,TCS,"FS_Payables Turnover, TTM",-0.262,FS,5.0
TCS,"FS_Pretax ROA - %, TTM",0.25,FS,5.0,TCS,"FS_Pretax ROA - %, TTM",0.461,FS,5.0
TCS,FS_Quick Ratio,0.401,FS,5.0,TCS,FS_Quick Ratio,0.547,FS,5.0
TCS,FS_ROA,-0.065,FS,5.0,TCS,FS_ROA,0.168,FS,5.0
TCS,FS_ROE,-0.072,FS,5.0,TCS,FS_ROE,-0.044,FS,5.0
TCS,FS_ROIC,-0.079,FS,5.0,TCS,FS_ROIC,0.03,FS,5.0
TCS,"FS_Reinvestment Rate - %, TTM",-0.284,FS,5.0,TCS,"FS_Reinvestment Rate - %, TTM",-0.315,FS,5.0
TCS,FS_Revenue from Business Activities - Total,0.766,FS,5.0,TCS,FS_Revenue from Business Activities - Total,0.676,FS,5.0
TCS,FS_Shares used to calculate Diluted EPS - Total,-0.234,FS,5.0,TCS,FS_Shares used to calculate Diluted EPS - Total,-0.163,FS,5.0
TCS,"FS_Tax Complement, TTM",-0.654,FS,5.0,TCS,"FS_Tax Complement, TTM",-0.585,FS,5.0
TCS,FS_Total Assets,0.731,FS,5.0,TCS,FS_Total Assets,0.637,FS,5.0
TCS,"FS_Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM",0.016,FS,5.0,TCS,"FS_Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM",-0.403,FS,5.0
TCS,FS_Total Debt Percentage of Total Assets,0.306,FS,5.0,TCS,FS_Total Debt Percentage of Total Assets,-0.078,FS,5.0
TCS,FS_Total Debt Percentage of Total Capital,0.317,FS,5.0,TCS,FS_Total Debt Percentage of Total Capital,-0.093,FS,5.0
TCS,FS_Total Debt Percentage of Total Equity,0.327,FS,5.0,TCS,FS_Total Debt Percentage of Total Equity,-0.085,FS,5.0
TCS,FS_Working Capital to Total Assets,0.624,FS,5.0,TCS,FS_Working Capital to Total Assets,0.648,FS,5.0
TCS,Free Cash Flow2(천원),0.595,수익성,0.0,TCS,Free Cash Flow2(천원),0.504,수익성,0.0
TCS,Gross Investment (GI),0.645,성장성,2.0,TCS,Gross Investment (GI),0.576,성장성,2.0
TCS,"IS_Amort of Intangibles, Supplemental",0.458,IS,5.0,TCS,"IS_Amort of Intangibles, Supplemental",0.216,IS,5.0
TCS,IS_Avg. FX Rate (INR/USD),-0.74,IS,5.0,TCS,IS_Avg. FX Rate (INR/USD),-0.69,IS,5.0
TCS,IS_Basic EPS Excluding Extraordinary Items,0.747,IS,5.0,TCS,IS_Basic EPS Excluding Extraordinary Items,0.648,IS,5.0
TCS,IS_Basic EPS Including Extraordinary Items,0.747,IS,5.0,TCS,IS_Basic EPS Including Extraordinary Items,0.648,IS,5.0
TCS,IS_Basic Normalized EPS,0.747,IS,5.0,TCS,IS_Basic Normalized EPS,0.65,IS,5.0
TCS,IS_Basic Weighted Average Shares,-0.622,IS,5.0,TCS,IS_Basic Weighted Average Shares,-0.414,IS,5.0
TCS,IS_Cost of Revenue,-0.529,IS,5.0,TCS,IS_Cost of Revenue,-0.379,IS,5.0
TCS,"IS_Cost of Revenue, Total",-0.529,IS,5.0,TCS,"IS_Cost of Revenue, Total",-0.379,IS,5.0
TCS,IS_Current Tax - Total,0.722,IS,5.0,TCS,IS_Current Tax - Total,0.613,IS,5.0
TCS,IS_Current Tax - Total.1,0.734,,,TCS,IS_Current Tax - Total.1,0.631,,
TCS,IS_DPS - Common Stock Primary Issue,0.411,IS,5.0,TCS,IS_DPS - Common Stock Primary Issue,0.333,IS,5.0
TCS,IS_Deferred Tax - Total,-0.061,IS,5.0,TCS,IS_Deferred Tax - Total,-0.013,IS,5.0
TCS,IS_Deferred Tax - Total.1,-0.061,,,TCS,IS_Deferred Tax - Total.1,-0.013,,
TCS,IS_Defined Contribution Expense - Domestic,0.202,IS,5.0,TCS,IS_Defined Contribution Expense - Domestic,0.169,IS,5.0
TCS,IS_Depreciation,0.73,IS,5.0,TCS,IS_Depreciation,0.639,IS,5.0
TCS,"IS_Depreciation, Supplemental",0.74,IS,5.0,TCS,"IS_Depreciation, Supplemental",0.656,IS,5.0
TCS,IS_Depreciation/Amortization,0.728,IS,5.0,TCS,IS_Depreciation/Amortization,0.638,IS,5.0
TCS,IS_Diluted EPS Excluding ExtraOrd Items,0.747,IS,5.0,TCS,IS_Diluted EPS Excluding ExtraOrd Items,0.648,IS,5.0
TCS,IS_Diluted EPS Including ExtraOrd Items,0.747,IS,5.0,TCS,IS_Diluted EPS Including ExtraOrd Items,0.648,IS,5.0
TCS,IS_Diluted Net Income,0.745,IS,5.0,TCS,IS_Diluted Net Income,0.651,IS,5.0
TCS,IS_Diluted Normalized EPS,0.747,IS,5.0,TCS,IS_Diluted Normalized EPS,0.65,IS,5.0
TCS,IS_Diluted Weighted Average Shares,-0.622,IS,5.0,TCS,IS_Diluted Weighted Average Shares,-0.414,IS,5.0
TCS,IS_Gain (Loss) on Sale of Assets,0.242,IS,5.0,TCS,IS_Gain (Loss) on Sale of Assets,0.254,IS,5.0
TCS,IS_Gross Dividends - Common Stock,0.594,IS,5.0,TCS,IS_Gross Dividends - Common Stock,0.504,IS,5.0
TCS,IS_Gross Profit,0.768,IS,5.0,TCS,IS_Gross Profit,0.679,IS,5.0
TCS,IS_Gross Revenue,0.767,IS,5.0,TCS,IS_Gross Revenue,0.744,IS,5.0
TCS,IS_Income Available to Com Excl ExtraOrd,0.745,IS,5.0,TCS,IS_Income Available to Com Excl ExtraOrd,0.651,IS,5.0
TCS,IS_Income Available to Com Incl ExtraOrd,0.745,IS,5.0,TCS,IS_Income Available to Com Incl ExtraOrd,0.651,IS,5.0
TCS,IS_Income Tax - Total,0.603,IS,5.0,TCS,IS_Income Tax - Total,0.457,IS,5.0
TCS,"IS_Interest Expense, Supplemental",0.562,IS,5.0,TCS,"IS_Interest Expense, Supplemental",0.346,IS,5.0
TCS,"IS_Interest Inc.(Exp.),Net-Non-Op., Total",0.611,IS,5.0,TCS,"IS_Interest Inc.(Exp.),Net-Non-Op., Total",0.656,IS,5.0
TCS,IS_Interest Income - Non-Operating,0.649,IS,5.0,TCS,IS_Interest Income - Non-Operating,0.626,IS,5.0
TCS,IS_Interest/Invest Income - Non-Operating,0.651,IS,5.0,TCS,IS_Interest/Invest Income - Non-Operating,0.665,IS,5.0
TCS,IS_Investment Income - Non-Operating,0.473,IS,5.0,TCS,IS_Investment Income - Non-Operating,0.538,IS,5.0
TCS,IS_Labor & Related Expense,0.78,IS,5.0,TCS,IS_Labor & Related Expense,0.698,IS,5.0
TCS,IS_Labor & Related Expense Suppl.,0.78,IS,5.0,TCS,IS_Labor & Related Expense Suppl.,0.698,IS,5.0
TCS,IS_Minority Interest,0.192,IS,5.0,TCS,IS_Minority Interest,0.201,IS,5.0
TCS,"IS_Minority Interest, Supplemental",0.205,IS,5.0,TCS,"IS_Minority Interest, Supplemental",0.229,IS,5.0
TCS,IS_Net Income,0.744,IS,5.0,TCS,IS_Net Income,0.65,IS,5.0
TCS,IS_Net Income After Taxes,0.743,IS,5.0,TCS,IS_Net Income After Taxes,0.649,IS,5.0
